enzymes	enzyme	complexes	reactions	direction	compartment	complexes_keff	complex_keff	enzyme_keff
enzyme_SNOHBNO_rev_pc	enzyme_SNOHBNO_rev	cplx_MONOMER_HBA_pc;cplx_MONOMER_HBB_pc;cplx_MONOMER_HBD_pc;cplx_MONOMER_HBE1_pc;cplx_MONOMER_HBG1_pc;cplx_MONOMER_HBG2_pc;cplx_MONOMER_HBM_pc;cplx_MONOMER_HBQ1_pc;cplx_MONOMER_HBZ_pc	SNOHBNO	reverse	pc	cplx_MONOMER_HBA_pc(0);cplx_MONOMER_HBB_pc(0);cplx_MONOMER_HBD_pc(0);cplx_MONOMER_HBE1_pc(0);cplx_MONOMER_HBG1_pc(0);cplx_MONOMER_HBG2_pc(0);cplx_MONOMER_HBM_pc(0);cplx_MONOMER_HBQ1_pc(0);cplx_MONOMER_HBZ_pc(0)	0;0;0;0;0;0;0;0;0	234000.0
enzyme_NADPHPPS_fwd_pc	enzyme_NADPHPPS_fwd	cplx_MONOMER_HDDC3_pc	NADPHPPS	forward	pc	cplx_MONOMER_HDDC3_pc(64893.44658541426)	64893.44658541426	234000.0
enzyme_NADPHPPS_rev_pc	enzyme_NADPHPPS_rev	cplx_MONOMER_HDDC3_pc	NADPHPPS	reverse	pc	cplx_MONOMER_HDDC3_pc(0)	0	234000.0
enzyme_PPGPPDP_fwd_pc	enzyme_PPGPPDP_fwd	cplx_MONOMER_HDDC3_pc	PPGPPDP	forward	pc	cplx_MONOMER_HDDC3_pc(64893.44658541426)	64893.44658541426	234000.0
enzyme_PPGPPDP_rev_pc	enzyme_PPGPPDP_rev	cplx_MONOMER_HDDC3_pc	PPGPPDP	reverse	pc	cplx_MONOMER_HDDC3_pc(0)	0	234000.0
enzyme_HEX10_fwd_pc	enzyme_HEX10_fwd	cplx_MONOMER_HK1_pc;cplx_MONOMER_HK3_pc	HEX10	forward	pc	cplx_MONOMER_HK1_pc(217882.9739274837);cplx_MONOMER_HK3_pc(212756.48556082693)	217882.9739274837;212756.48556082693	234000.0
enzyme_HEX10_rev_pc	enzyme_HEX10_rev	cplx_MONOMER_HK1_pc;cplx_MONOMER_HK3_pc	HEX10	reverse	pc	cplx_MONOMER_HK1_pc(0);cplx_MONOMER_HK3_pc(0)	0;0	234000.0
enzyme_HEX1_fwd_pc	enzyme_HEX1_fwd	cplx_MONOMER_HK1_pc;cplx_MONOMER_HK3_pc	HEX1	forward	pc	cplx_MONOMER_HK1_pc(217882.9739274837);cplx_MONOMER_HK3_pc(212756.48556082693)	217882.9739274837;212756.48556082693	234000.0
enzyme_HEX1_rev_pc	enzyme_HEX1_rev	cplx_MONOMER_HK1_pc;cplx_MONOMER_HK3_pc	HEX1	reverse	pc	cplx_MONOMER_HK1_pc(0);cplx_MONOMER_HK3_pc(0)	0;0	234000.0
enzyme_HEX1a_fwd_pc	enzyme_HEX1a_fwd	cplx_MONOMER_HK1_pc;cplx_MONOMER_HK3_pc	HEX1a	forward	pc	cplx_MONOMER_HK1_pc(217882.9739274837);cplx_MONOMER_HK3_pc(212756.48556082693)	217882.9739274837;212756.48556082693	234000.0
enzyme_HEX1a_rev_pc	enzyme_HEX1a_rev	cplx_MONOMER_HK1_pc;cplx_MONOMER_HK3_pc	HEX1a	reverse	pc	cplx_MONOMER_HK1_pc(0);cplx_MONOMER_HK3_pc(0)	0;0	234000.0
enzyme_HEX4_fwd_pc	enzyme_HEX4_fwd	cplx_MONOMER_HK1_pc;cplx_MONOMER_HK3_pc	HEX4	forward	pc	cplx_MONOMER_HK1_pc(217882.9739274837);cplx_MONOMER_HK3_pc(212756.48556082693)	217882.9739274837;212756.48556082693	234000.0
enzyme_HEX4_rev_pc	enzyme_HEX4_rev	cplx_MONOMER_HK1_pc;cplx_MONOMER_HK3_pc	HEX4	reverse	pc	cplx_MONOMER_HK1_pc(0);cplx_MONOMER_HK3_pc(0)	0;0	234000.0
enzyme_HEX7_fwd_pc	enzyme_HEX7_fwd	cplx_MONOMER_HK1_pc;cplx_MONOMER_HK3_pc	HEX7	forward	pc	cplx_MONOMER_HK1_pc(217882.9739274837);cplx_MONOMER_HK3_pc(212756.48556082693)	217882.9739274837;212756.48556082693	234000.0
enzyme_HEX7_rev_pc	enzyme_HEX7_rev	cplx_MONOMER_HK1_pc;cplx_MONOMER_HK3_pc	HEX7	reverse	pc	cplx_MONOMER_HK1_pc(0);cplx_MONOMER_HK3_pc(0)	0;0	234000.0
enzyme_HMBS_fwd_pc	enzyme_HMBS_fwd	cplx_MONOMER_HMBS_pc	HMBS	forward	pc	cplx_MONOMER_HMBS_pc(103134.47292421607)	103134.47292421607	234000.0
enzyme_HMBS_rev_pc	enzyme_HMBS_rev	cplx_MONOMER_HMBS_pc	HMBS	reverse	pc	cplx_MONOMER_HMBS_pc(0)	0	234000.0
enzyme_HISTANMT_fwd_pc	enzyme_HISTANMT_fwd	cplx_MONOMER_HNMT_pc	HISTANMT	forward	pc	cplx_MONOMER_HNMT_pc(93939.59095458806)	93939.59095458806	234000.0
enzyme_HISTANMT_rev_pc	enzyme_HISTANMT_rev	cplx_MONOMER_HNMT_pc	HISTANMT	reverse	pc	cplx_MONOMER_HNMT_pc(0)	0	234000.0
enzyme_FACOA3ORy_16_3O_fwd_pc	enzyme_FACOA3ORy_16_3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_16_3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_16_3O_rev_pc	enzyme_FACOA3ORy_16_3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_16_3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_17_3O_fwd_pc	enzyme_FACOA3ORy_17_3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_17_3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_17_3O_rev_pc	enzyme_FACOA3ORy_17_3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_17_3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_18_3O_fwd_pc	enzyme_FACOA3ORy_18_3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_18_3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_18_3O_rev_pc	enzyme_FACOA3ORy_18_3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_18_3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_19_3O_fwd_pc	enzyme_FACOA3ORy_19_3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_19_3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_19_3O_rev_pc	enzyme_FACOA3ORy_19_3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_19_3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_20_11Z14Z17Z3O_fwd_pc	enzyme_FACOA3ORy_20_11Z14Z17Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_11Z14Z17Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_20_11Z14Z17Z3O_rev_pc	enzyme_FACOA3ORy_20_11Z14Z17Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_11Z14Z17Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_20_11Z14Z3O_fwd_pc	enzyme_FACOA3ORy_20_11Z14Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_11Z14Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_20_11Z14Z3O_rev_pc	enzyme_FACOA3ORy_20_11Z14Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_11Z14Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_20_11Z3O_fwd_pc	enzyme_FACOA3ORy_20_11Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_11Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_20_11Z3O_rev_pc	enzyme_FACOA3ORy_20_11Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_11Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_20_13Z3O_fwd_pc	enzyme_FACOA3ORy_20_13Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_13Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_20_13Z3O_rev_pc	enzyme_FACOA3ORy_20_13Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_13Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_20_3O_fwd_pc	enzyme_FACOA3ORy_20_3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_20_3O_rev_pc	enzyme_FACOA3ORy_20_3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_20_5Z8Z11Z14Z3O_fwd_pc	enzyme_FACOA3ORy_20_5Z8Z11Z14Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_5Z8Z11Z14Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_20_5Z8Z11Z14Z3O_rev_pc	enzyme_FACOA3ORy_20_5Z8Z11Z14Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_5Z8Z11Z14Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_20_8Z11Z14Z3O_fwd_pc	enzyme_FACOA3ORy_20_8Z11Z14Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_8Z11Z14Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_20_8Z11Z14Z3O_rev_pc	enzyme_FACOA3ORy_20_8Z11Z14Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_8Z11Z14Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_20_8Z11Z3O_fwd_pc	enzyme_FACOA3ORy_20_8Z11Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_8Z11Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_20_8Z11Z3O_rev_pc	enzyme_FACOA3ORy_20_8Z11Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_8Z11Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_20_9Z3O_fwd_pc	enzyme_FACOA3ORy_20_9Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_9Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_20_9Z3O_rev_pc	enzyme_FACOA3ORy_20_9Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_20_9Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_21_3O_fwd_pc	enzyme_FACOA3ORy_21_3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_21_3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_21_3O_rev_pc	enzyme_FACOA3ORy_21_3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_21_3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_22_10Z13Z16Z19Z3O_fwd_pc	enzyme_FACOA3ORy_22_10Z13Z16Z19Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_10Z13Z16Z19Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_22_10Z13Z16Z19Z3O_rev_pc	enzyme_FACOA3ORy_22_10Z13Z16Z19Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_10Z13Z16Z19Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_22_10Z13Z16Z3O_fwd_pc	enzyme_FACOA3ORy_22_10Z13Z16Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_10Z13Z16Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_22_10Z13Z16Z3O_rev_pc	enzyme_FACOA3ORy_22_10Z13Z16Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_10Z13Z16Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_22_11Z3O_fwd_pc	enzyme_FACOA3ORy_22_11Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_11Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_22_11Z3O_rev_pc	enzyme_FACOA3ORy_22_11Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_11Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_22_13Z16Z19Z3O_fwd_pc	enzyme_FACOA3ORy_22_13Z16Z19Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_13Z16Z19Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_22_13Z16Z19Z3O_rev_pc	enzyme_FACOA3ORy_22_13Z16Z19Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_13Z16Z19Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_22_13Z16Z3O_fwd_pc	enzyme_FACOA3ORy_22_13Z16Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_13Z16Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_22_13Z16Z3O_rev_pc	enzyme_FACOA3ORy_22_13Z16Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_13Z16Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_22_13Z3O_fwd_pc	enzyme_FACOA3ORy_22_13Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_13Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_22_13Z3O_rev_pc	enzyme_FACOA3ORy_22_13Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_13Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_22_3O_fwd_pc	enzyme_FACOA3ORy_22_3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_22_3O_rev_pc	enzyme_FACOA3ORy_22_3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_22_7Z10Z13Z16Z19Z3O_fwd_pc	enzyme_FACOA3ORy_22_7Z10Z13Z16Z19Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_7Z10Z13Z16Z19Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_22_7Z10Z13Z16Z19Z3O_rev_pc	enzyme_FACOA3ORy_22_7Z10Z13Z16Z19Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_7Z10Z13Z16Z19Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_22_7Z10Z13Z16Z3O_fwd_pc	enzyme_FACOA3ORy_22_7Z10Z13Z16Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_7Z10Z13Z16Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_22_7Z10Z13Z16Z3O_rev_pc	enzyme_FACOA3ORy_22_7Z10Z13Z16Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_22_7Z10Z13Z16Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_23_3O_fwd_pc	enzyme_FACOA3ORy_23_3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_23_3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_23_3O_rev_pc	enzyme_FACOA3ORy_23_3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_23_3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_24_12Z15Z18Z21Z3O_fwd_pc	enzyme_FACOA3ORy_24_12Z15Z18Z21Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_24_12Z15Z18Z21Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_24_12Z15Z18Z21Z3O_rev_pc	enzyme_FACOA3ORy_24_12Z15Z18Z21Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_24_12Z15Z18Z21Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_24_15Z3O_fwd_pc	enzyme_FACOA3ORy_24_15Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_24_15Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_24_15Z3O_rev_pc	enzyme_FACOA3ORy_24_15Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_24_15Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_24_3O_fwd_pc	enzyme_FACOA3ORy_24_3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_24_3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_24_3O_rev_pc	enzyme_FACOA3ORy_24_3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_24_3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_24_9Z12Z15Z18Z21Z3O_fwd_pc	enzyme_FACOA3ORy_24_9Z12Z15Z18Z21Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_24_9Z12Z15Z18Z21Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_24_9Z12Z15Z18Z21Z3O_rev_pc	enzyme_FACOA3ORy_24_9Z12Z15Z18Z21Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_24_9Z12Z15Z18Z21Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_24_9Z12Z15Z18Z3O_fwd_pc	enzyme_FACOA3ORy_24_9Z12Z15Z18Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_24_9Z12Z15Z18Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_24_9Z12Z15Z18Z3O_rev_pc	enzyme_FACOA3ORy_24_9Z12Z15Z18Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_24_9Z12Z15Z18Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_26_17Z3O_fwd_pc	enzyme_FACOA3ORy_26_17Z3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_26_17Z3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_26_17Z3O_rev_pc	enzyme_FACOA3ORy_26_17Z3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_26_17Z3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_FACOA3ORy_26_3O_fwd_pc	enzyme_FACOA3ORy_26_3O_fwd	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_26_3O	forward	pc	cplx_MONOMER_HSD17B12_pc(96151.88789281086)	96151.88789281086	234000.0
enzyme_FACOA3ORy_26_3O_rev_pc	enzyme_FACOA3ORy_26_3O_rev	cplx_MONOMER_HSD17B12_pc	FACOA3ORy_26_3O	reverse	pc	cplx_MONOMER_HSD17B12_pc(0)	0	234000.0
enzyme_ILETRS_fwd_pc	enzyme_ILETRS_fwd	cplx_MONOMER_IARS1_pc	ILETRS	forward	pc	cplx_MONOMER_IARS1_pc(282499.5760677453)	282499.5760677453	234000.0
enzyme_ILETRS_rev_pc	enzyme_ILETRS_rev	cplx_MONOMER_IARS1_pc	ILETRS	reverse	pc	cplx_MONOMER_IARS1_pc(0)	0	234000.0
enzyme_MI1345P5PP_fwd_pc	enzyme_MI1345P5PP_fwd	cplx_MONOMER_INPP5A_pc;cplx_MONOMER_INPP5B_pc;cplx_MONOMER_INPP5D_pc	MI1345P5PP	forward	pc	cplx_MONOMER_INPP5A_pc(123266.65709247316);cplx_MONOMER_INPP5B_pc(234663.61814510176);cplx_MONOMER_INPP5D_pc(265929.3537284526)	123266.65709247316;234663.61814510176;265929.3537284526	234000.0
enzyme_MI1345P5PP_rev_pc	enzyme_MI1345P5PP_rev	cplx_MONOMER_INPP5A_pc;cplx_MONOMER_INPP5B_pc;cplx_MONOMER_INPP5D_pc	MI1345P5PP	reverse	pc	cplx_MONOMER_INPP5A_pc(0);cplx_MONOMER_INPP5B_pc(0);cplx_MONOMER_INPP5D_pc(0)	0;0;0	234000.0
enzyme_MI145P5PP_fwd_pc	enzyme_MI145P5PP_fwd	cplx_MONOMER_INPP5A_pc;cplx_MONOMER_INPP5B_pc;cplx_MONOMER_MINPP1_pc;cplx_MONOMER_SYNJ1_pc	MI145P5PP	forward	pc	cplx_MONOMER_INPP5A_pc(123266.65709247316);cplx_MONOMER_INPP5B_pc(234663.61814510176);cplx_MONOMER_MINPP1_pc(137009.02542513036);cplx_MONOMER_SYNJ1_pc(323510.7719363557)	123266.65709247316;234663.61814510176;137009.02542513036;323510.7719363557	234000.0
enzyme_MI145P5PP_rev_pc	enzyme_MI145P5PP_rev	cplx_MONOMER_INPP5A_pc;cplx_MONOMER_INPP5B_pc;cplx_MONOMER_MINPP1_pc;cplx_MONOMER_SYNJ1_pc	MI145P5PP	reverse	pc	cplx_MONOMER_INPP5A_pc(0);cplx_MONOMER_INPP5B_pc(0);cplx_MONOMER_MINPP1_pc(0);cplx_MONOMER_SYNJ1_pc(0)	0;0;0;0	234000.0
enzyme_MI3PS_fwd_pc	enzyme_MI3PS_fwd	cplx_MONOMER_ISYNA1_pc	MI3PS	forward	pc	cplx_MONOMER_ISYNA1_pc(148068.36242147026)	148068.36242147026	234000.0
enzyme_MI3PS_rev_pc	enzyme_MI3PS_rev	cplx_MONOMER_ISYNA1_pc	MI3PS	reverse	pc	cplx_MONOMER_ISYNA1_pc(0)	0	234000.0
enzyme_LEUTRS_fwd_pc	enzyme_LEUTRS_fwd	cplx_MONOMER_LARS1_pc	LEUTRS	forward	pc	cplx_MONOMER_LARS1_pc(267680.7352643897)	267680.7352643897	234000.0
enzyme_LEUTRS_rev_pc	enzyme_LEUTRS_rev	cplx_MONOMER_LARS1_pc	LEUTRS	reverse	pc	cplx_MONOMER_LARS1_pc(0)	0	234000.0
enzyme_LPCOAT_fwd_pc	enzyme_LPCOAT_fwd	cplx_MONOMER_LPCAT1_pc;cplx_MONOMER_LPCAT3_pc	LPCOAT	forward	pc	cplx_MONOMER_LPCAT1_pc(144578.06529712753);cplx_MONOMER_LPCAT3_pc(138854.28076806825)	144578.06529712753;138854.28076806825	234000.0
enzyme_LPCOAT_rev_pc	enzyme_LPCOAT_rev	cplx_MONOMER_LPCAT1_pc;cplx_MONOMER_LPCAT3_pc	LPCOAT	reverse	pc	cplx_MONOMER_LPCAT1_pc(0);cplx_MONOMER_LPCAT3_pc(0)	0;0	234000.0
enzyme_LPCPAT_fwd_pc	enzyme_LPCPAT_fwd	cplx_MONOMER_LPCAT1_pc;cplx_MONOMER_LPCAT3_pc	LPCPAT	forward	pc	cplx_MONOMER_LPCAT1_pc(144578.06529712753);cplx_MONOMER_LPCAT3_pc(138854.28076806825)	144578.06529712753;138854.28076806825	234000.0
enzyme_LPCPAT_rev_pc	enzyme_LPCPAT_rev	cplx_MONOMER_LPCAT1_pc;cplx_MONOMER_LPCAT3_pc	LPCPAT	reverse	pc	cplx_MONOMER_LPCAT1_pc(0);cplx_MONOMER_LPCAT3_pc(0)	0;0	234000.0
enzyme_PAFS_fwd_pc	enzyme_PAFS_fwd	cplx_MONOMER_LPCAT1_pc;cplx_MONOMER_LPCAT3_pc	PAFS	forward	pc	cplx_MONOMER_LPCAT1_pc(144578.06529712753);cplx_MONOMER_LPCAT3_pc(138854.28076806825)	144578.06529712753;138854.28076806825	234000.0
enzyme_PAFS_rev_pc	enzyme_PAFS_rev	cplx_MONOMER_LPCAT1_pc;cplx_MONOMER_LPCAT3_pc	PAFS	reverse	pc	cplx_MONOMER_LPCAT1_pc(0);cplx_MONOMER_LPCAT3_pc(0)	0;0	234000.0
enzyme_LPEAT_fwd_pc	enzyme_LPEAT_fwd	cplx_MONOMER_LPCAT3_pc;cplx_MONOMER_MBOAT2_pc	LPEAT	forward	pc	cplx_MONOMER_LPCAT3_pc(138854.28076806825);cplx_MONOMER_MBOAT2_pc(145284.278012824)	138854.28076806825;145284.278012824	234000.0
