enzymes	enzyme	complexes	reactions	direction	compartment	complexes_keff	complex_keff	enzyme_keff
enzyme_FBA2_fwd_pc	enzyme_FBA2_fwd	cplx_HOMOTETRAMER_ALDOA_pc;cplx_HOMOTETRAMER_ALDOB_pc;cplx_HOMOTETRAMER_ALDOC_pc	FBA2	forward	pc	cplx_HOMOTETRAMER_ALDOA_pc(297144.5799940153);cplx_HOMOTETRAMER_ALDOB_pc(297438.5749543519);cplx_HOMOTETRAMER_ALDOC_pc(297318.6826075783)	297144.5799940153;297438.5749543519;297318.6826075783	234000.0
enzyme_FBA2_rev_pc	enzyme_FBA2_rev	cplx_HOMOTETRAMER_ALDOA_pc;cplx_HOMOTETRAMER_ALDOB_pc;cplx_HOMOTETRAMER_ALDOC_pc	FBA2	reverse	pc	cplx_HOMOTETRAMER_ALDOA_pc(297144.5799940153);cplx_HOMOTETRAMER_ALDOB_pc(297438.5749543519);cplx_HOMOTETRAMER_ALDOC_pc(297318.6826075783)	297144.5799940153;297438.5749543519;297318.6826075783	234000.0
enzyme_FBA_fwd_pc	enzyme_FBA_fwd	cplx_HOMOTETRAMER_ALDOA_pc;cplx_HOMOTETRAMER_ALDOB_pc;cplx_HOMOTETRAMER_ALDOC_pc	FBA	forward	pc	cplx_HOMOTETRAMER_ALDOA_pc(297144.5799940153);cplx_HOMOTETRAMER_ALDOB_pc(297438.5749543519);cplx_HOMOTETRAMER_ALDOC_pc(297318.6826075783)	297144.5799940153;297438.5749543519;297318.6826075783	234000.0
enzyme_FBA_rev_pc	enzyme_FBA_rev	cplx_HOMOTETRAMER_ALDOA_pc;cplx_HOMOTETRAMER_ALDOB_pc;cplx_HOMOTETRAMER_ALDOC_pc	FBA	reverse	pc	cplx_HOMOTETRAMER_ALDOA_pc(297144.5799940153);cplx_HOMOTETRAMER_ALDOB_pc(297438.5749543519);cplx_HOMOTETRAMER_ALDOC_pc(297318.6826075783)	297144.5799940153;297438.5749543519;297318.6826075783	234000.0
enzyme_AMPDA_fwd_pc	enzyme_AMPDA_fwd	cplx_HOMOTETRAMER_AMPD3_pc	AMPDA	forward	pc	cplx_HOMOTETRAMER_AMPD3_pc(546366.5368410842)	546366.5368410842	234000.0
enzyme_AMPDA_rev_pc	enzyme_AMPDA_rev	cplx_HOMOTETRAMER_AMPD3_pc	AMPDA	reverse	pc	cplx_HOMOTETRAMER_AMPD3_pc(0)	0	234000.0
enzyme_MDRPD_fwd_pc	enzyme_MDRPD_fwd	cplx_HOMOTETRAMER_APIP_pc	MDRPD	forward	pc	cplx_HOMOTETRAMER_APIP_pc(224478.21971462938)	224478.21971462938	234000.0
enzyme_MDRPD_rev_pc	enzyme_MDRPD_rev	cplx_HOMOTETRAMER_APIP_pc	MDRPD	reverse	pc	cplx_HOMOTETRAMER_APIP_pc(0)	0	234000.0
enzyme_NOt_fwd_pc	enzyme_NOt_fwd	cplx_HOMOTETRAMER_AQP1_pc	NOt	forward	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988)	233123.4344480988	234000.0
enzyme_NOt_rev_pc	enzyme_NOt_rev	cplx_HOMOTETRAMER_AQP1_pc	NOt	reverse	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988)	233123.4344480988	234000.0
enzyme_O2St_fwd_pc	enzyme_O2St_fwd	cplx_HOMOTETRAMER_AQP1_pc	O2St	forward	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988)	233123.4344480988	234000.0
enzyme_O2St_rev_pc	enzyme_O2St_rev	cplx_HOMOTETRAMER_AQP1_pc	O2St	reverse	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988)	233123.4344480988	234000.0
enzyme_O2t_fwd_pc	enzyme_O2t_fwd	cplx_HOMOTETRAMER_AQP1_pc	O2t	forward	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988)	233123.4344480988	234000.0
enzyme_O2t_rev_pc	enzyme_O2t_rev	cplx_HOMOTETRAMER_AQP1_pc	O2t	reverse	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988)	233123.4344480988	234000.0
enzyme_CO2t_fwd_pc	enzyme_CO2t_fwd	cplx_HOMOTETRAMER_AQP1_pc;cplx_HOMODIMER_RHAG_pc;cplx_HETEROTRIMER_RH_pc;cplx_HETEROTETRAMER_RH_pc	CO2t	forward	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988);cplx_HOMODIMER_RHAG_pc(192491.62656455123);cplx_HETEROTRIMER_RH_pc(262771.8446961297);cplx_HETEROTETRAMER_RH_pc(326867.02261345217)	233123.4344480988;192491.62656455123;262771.8446961297;326867.02261345217	234000.0
enzyme_CO2t_rev_pc	enzyme_CO2t_rev	cplx_HOMOTETRAMER_AQP1_pc;cplx_HOMODIMER_RHAG_pc;cplx_HETEROTRIMER_RH_pc;cplx_HETEROTETRAMER_RH_pc	CO2t	reverse	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988);cplx_HOMODIMER_RHAG_pc(192491.62656455123);cplx_HETEROTRIMER_RH_pc(262771.8446961297);cplx_HETEROTETRAMER_RH_pc(326867.02261345217)	233123.4344480988;192491.62656455123;262771.8446961297;326867.02261345217	234000.0
enzyme_H2Ot_fwd_pc	enzyme_H2Ot_fwd	cplx_HOMOTETRAMER_AQP1_pc;cplx_HOMOTETRAMER_AQP3_pc	H2Ot	forward	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988);cplx_HOMOTETRAMER_AQP3_pc(251379.88644167324)	233123.4344480988;251379.88644167324	234000.0
enzyme_H2Ot_rev_pc	enzyme_H2Ot_rev	cplx_HOMOTETRAMER_AQP1_pc;cplx_HOMOTETRAMER_AQP3_pc	H2Ot	reverse	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988);cplx_HOMOTETRAMER_AQP3_pc(251379.88644167324)	233123.4344480988;251379.88644167324	234000.0
enzyme_NH3t_fwd_pc	enzyme_NH3t_fwd	cplx_HOMOTETRAMER_AQP1_pc;cplx_HOMOTETRAMER_AQP3_pc;cplx_HOMODIMER_RHAG_pc;cplx_HETEROTRIMER_RH_pc;cplx_HETEROTETRAMER_RH_pc	NH3t	forward	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988);cplx_HOMOTETRAMER_AQP3_pc(251379.88644167324);cplx_HOMODIMER_RHAG_pc(192491.62656455123);cplx_HETEROTRIMER_RH_pc(262771.8446961297);cplx_HETEROTETRAMER_RH_pc(326867.02261345217)	233123.4344480988;251379.88644167324;192491.62656455123;262771.8446961297;326867.02261345217	234000.0
enzyme_NH3t_rev_pc	enzyme_NH3t_rev	cplx_HOMOTETRAMER_AQP1_pc;cplx_HOMOTETRAMER_AQP3_pc;cplx_HOMODIMER_RHAG_pc;cplx_HETEROTRIMER_RH_pc;cplx_HETEROTETRAMER_RH_pc	NH3t	reverse	pc	cplx_HOMOTETRAMER_AQP1_pc(233123.4344480988);cplx_HOMOTETRAMER_AQP3_pc(251379.88644167324);cplx_HOMODIMER_RHAG_pc(192491.62656455123);cplx_HETEROTRIMER_RH_pc(262771.8446961297);cplx_HETEROTETRAMER_RH_pc(326867.02261345217)	233123.4344480988;251379.88644167324;192491.62656455123;262771.8446961297;326867.02261345217	234000.0
