enzyme	enzyme_keff	reactions	direction
enzyme_DTHYMy_rev	234000.0	DTHYMy	h_c + nadph_c + thym_c <-- 56dthm_c + nadp_c
enzyme_DTMPCYTDPT_fwd	234000.0	DTMPCYTDPT	cytd_c + dtmp_c --> cmp_c + thymd_c
enzyme_DTMPCYTDPT_rev	234000.0	DTMPCYTDPT	cytd_c + dtmp_c <-- cmp_c + thymd_c
enzyme_DTMPNH_fwd	234000.0	DTMPNH	dtmp_c + h2o_c --> 2dr5p_c + thym_c
enzyme_DTMPNH_rev	234000.0	DTMPNH	dtmp_c + h2o_c <-- 2dr5p_c + thym_c
enzyme_DTMPURIPT_fwd	234000.0	DTMPURIPT	dtmp_c + uri_c --> thymd_c + ump_c
enzyme_DTMPURIPT_rev	234000.0	DTMPURIPT	dtmp_c + uri_c <-- thymd_c + ump_c
enzyme_DUMPCYTDPT_fwd	234000.0	DUMPCYTDPT	cytd_c + dump_c --> 2duri_c + cmp_c
enzyme_DUMPCYTDPT_rev	234000.0	DUMPCYTDPT	cytd_c + dump_c <-- 2duri_c + cmp_c
enzyme_DUMPNH_fwd	234000.0	DUMPNH	dump_c + h2o_c --> 2dr5p_c + ura_c
enzyme_DUMPNH_rev	234000.0	DUMPNH	dump_c + h2o_c <-- 2dr5p_c + ura_c
enzyme_DUMPURIPT_fwd	234000.0	DUMPURIPT	dump_c + uri_c --> 2duri_c + ump_c
enzyme_DUMPURIPT_rev	234000.0	DUMPURIPT	dump_c + uri_c <-- 2duri_c + ump_c
enzyme_DURADy_fwd	234000.0	DURADy	h_c + nadph_c + ura_c --> 56dura_c + nadp_c
enzyme_DURADy_rev	234000.0	DURADy	h_c + nadph_c + ura_c <-- 56dura_c + nadp_c
enzyme_D_LACt2_fwd	234000.0	D_LACt2	h_c + lac__D_c --> h_e + lac__D_e
enzyme_D_LACt2_rev	234000.0	D_LACt2	h_c + lac__D_c <-- h_e + lac__D_e
enzyme_E14BPP_fwd	234000.0	E14BPP	e14bp_c + h2o_c --> 4per_c + pi_c
enzyme_E14BPP_rev	234000.0	E14BPP	e14bp_c + h2o_c <-- 4per_c + pi_c
enzyme_E217BGLCRABCte_fwd	234000.0	E217BGLCRABCte	atp_c + e217obglcur_c + h2o_c --> adp_c + e217obglcur_e + h_c + pi_c
enzyme_E217BGLCRABCte_rev	234000.0	E217BGLCRABCte	atp_c + e217obglcur_c + h2o_c <-- adp_c + e217obglcur_e + h_c + pi_c
enzyme_E217BGLCRHYD_fwd	234000.0	E217BGLCRHYD	e217obglcur_c + h2o_c --> estradiol_c + glcur_c
enzyme_E217BGLCRHYD_rev	234000.0	E217BGLCRHYD	e217obglcur_c + h2o_c <-- estradiol_c + glcur_c
enzyme_E4PP_fwd	234000.0	E4PP	e4p_c + h2o_c --> erthrs__D_c + pi_c
enzyme_E4PP_rev	234000.0	E4PP	e4p_c + h2o_c <-- erthrs__D_c + pi_c
enzyme_EDP1011EPHX_fwd	234000.0	EDP1011EPHX	edp1011_c + h2o_c --> dihdpa1011_c
enzyme_EDP1011EPHX_rev	234000.0	EDP1011EPHX	edp1011_c + h2o_c <-- dihdpa1011_c
enzyme_EDP1314EPHX_fwd	234000.0	EDP1314EPHX	edp1314_c + h2o_c --> dihdpa1314_c
enzyme_EDP1314EPHX_rev	234000.0	EDP1314EPHX	edp1314_c + h2o_c <-- dihdpa1314_c
enzyme_EDP1617EPHX_fwd	234000.0	EDP1617EPHX	edp1617_c + h2o_c --> dihdpa1617_c
enzyme_EDP1617EPHX_rev	234000.0	EDP1617EPHX	edp1617_c + h2o_c <-- dihdpa1617_c
enzyme_EDP1920EPHX_fwd	234000.0	EDP1920EPHX	edp1920_c + h2o_c --> dihdpa1920_c
enzyme_EDP1920EPHX_rev	234000.0	EDP1920EPHX	edp1920_c + h2o_c <-- dihdpa1920_c
enzyme_EDP78EPHX_fwd	234000.0	EDP78EPHX	edp78_c + h2o_c --> dihdpa78_c
enzyme_EDP78EPHX_rev	234000.0	EDP78EPHX	edp78_c + h2o_c <-- dihdpa78_c
enzyme_EEQ1112EPHX_fwd	234000.0	EEQ1112EPHX	eeq1112_c + h2o_c --> dihete1112_c
enzyme_EEQ1112EPHX_rev	234000.0	EEQ1112EPHX	eeq1112_c + h2o_c <-- dihete1112_c
enzyme_EEQ1415EPHX_fwd	234000.0	EEQ1415EPHX	eeq1415_c + h2o_c --> dihete1415_c
enzyme_EEQ1415EPHX_rev	234000.0	EEQ1415EPHX	eeq1415_c + h2o_c <-- dihete1415_c
enzyme_EEQ1718EPHX_fwd	234000.0	EEQ1718EPHX	eeq1718_c + h2o_c --> dihete1718_c
enzyme_EEQ1718EPHX_rev	234000.0	EEQ1718EPHX	eeq1718_c + h2o_c <-- dihete1718_c
enzyme_EEQ56EPHX_fwd	234000.0	EEQ56EPHX	eeq56_c + h2o_c --> dihete56_c
enzyme_EEQ56EPHX_rev	234000.0	EEQ56EPHX	eeq56_c + h2o_c <-- dihete56_c
enzyme_EEQ89EPHX_fwd	234000.0	EEQ89EPHX	eeq89_c + h2o_c --> dihete89_c
enzyme_EEQ89EPHX_rev	234000.0	EEQ89EPHX	eeq89_c + h2o_c <-- dihete89_c
enzyme_EET1112EPHX_fwd	234000.0	EET1112EPHX	eet1112_c + h2o_c --> dhet1112_c
enzyme_EET1112EPHX_rev	234000.0	EET1112EPHX	eet1112_c + h2o_c <-- dhet1112_c
enzyme_EET1314EPHX_fwd	234000.0	EET1314EPHX	eet1415_c + h2o_c --> dhet1415_c
enzyme_EET1314EPHX_rev	234000.0	EET1314EPHX	eet1415_c + h2o_c <-- dhet1415_c
enzyme_EET56EPHX_fwd	234000.0	EET56EPHX	eet56_c + h2o_c --> dhet56_c
enzyme_EET56EPHX_rev	234000.0	EET56EPHX	eet56_c + h2o_c <-- dhet56_c
enzyme_EET89EPHX_fwd	234000.0	EET89EPHX	eet89_c + h2o_c --> dhet89_c
enzyme_EET89EPHX_rev	234000.0	EET89EPHX	eet89_c + h2o_c <-- dhet89_c
enzyme_EMCD_fwd	234000.0	EMCD	ethmalcoa__S_c + h_c --> btcoa_c + co2_c
enzyme_EMCD_rev	234000.0	EMCD	ethmalcoa__S_c + h_c <-- btcoa_c + co2_c
enzyme_ENOPH_fwd	234000.0	ENOPH	dkmpp_c + h2o_c --> dhmtp_c + h_c + pi_c
enzyme_ENOPH_rev	234000.0	ENOPH	dkmpp_c + h2o_c <-- dhmtp_c + h_c + pi_c
enzyme_ENO_fwd	234000.0	ENO	2pg_c --> h2o_c + pep_c
enzyme_ENO_rev	234000.0	ENO	2pg_c <-- h2o_c + pep_c
enzyme_EPOME1213EPHX_fwd	234000.0	EPOME1213EPHX	epome1213_c + h2o_c --> dihome1213_c
enzyme_EPOME1213EPHX_rev	234000.0	EPOME1213EPHX	epome1213_c + h2o_c <-- dihome1213_c
enzyme_EPOME910EPHX_fwd	234000.0	EPOME910EPHX	epome910_c + h2o_c --> dihome910_c
enzyme_EPOME910EPHX_rev	234000.0	EPOME910EPHX	epome910_c + h2o_c <-- dihome910_c
enzyme_ERTHSD_Dy_fwd	234000.0	ERTHSD_Dy	erthrs__D_c + h_c + nadph_c --> erylt_c + nadp_c
enzyme_ERTHSD_Dy_rev	234000.0	ERTHSD_Dy	erthrs__D_c + h_c + nadph_c <-- erylt_c + nadp_c
enzyme_ESTRADIOL23Q1ERx_fwd	234000.0	ESTRADIOL23Q1ERx	2.0 estradiol23qn_c + h_c + nadh_c --> 2.0 estradiol23sqn_c + nad_c
enzyme_ESTRADIOL23Q1ERx_rev	234000.0	ESTRADIOL23Q1ERx	2.0 estradiol23qn_c + h_c + nadh_c <-- 2.0 estradiol23sqn_c + nad_c
enzyme_ESTRADIOL23Q2ERy_fwd	234000.0	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c --> 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_rev	234000.0	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c <-- 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERz_fwd	234000.0	ESTRADIOL23Q2ERz	estradiol23qn_c + h_c + rnamh_c --> 2hoxe2_c + rnam_c
enzyme_ESTRADIOL23Q2ERz_rev	234000.0	ESTRADIOL23Q2ERz	estradiol23qn_c + h_c + rnamh_c <-- 2hoxe2_c + rnam_c
enzyme_ESTRADIOL34Q1ERx_fwd	234000.0	ESTRADIOL34Q1ERx	2.0 estradiol34qn_c + h_c + nadh_c --> 2.0 estradiol34sqn_c + nad_c
enzyme_ESTRADIOL34Q1ERx_rev	234000.0	ESTRADIOL34Q1ERx	2.0 estradiol34qn_c + h_c + nadh_c <-- 2.0 estradiol34sqn_c + nad_c
enzyme_ESTRADIOL34Q2ERy_fwd	234000.0	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c --> 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_rev	234000.0	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c <-- 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERz_fwd	234000.0	ESTRADIOL34Q2ERz	estradiol34qn_c + h_c + rnamh_c --> 4hoxe2_c + rnam_c
enzyme_ESTRADIOL34Q2ERz_rev	234000.0	ESTRADIOL34Q2ERz	estradiol34qn_c + h_c + rnamh_c <-- 4hoxe2_c + rnam_c
enzyme_ESTRONE23Q1ERx_fwd	234000.0	ESTRONE23Q1ERx	2.0 estrone23qn_c + h_c + nadh_c --> 2.0 estrone23sqn_c + nad_c
enzyme_ESTRONE23Q1ERx_rev	234000.0	ESTRONE23Q1ERx	2.0 estrone23qn_c + h_c + nadh_c <-- 2.0 estrone23sqn_c + nad_c
enzyme_ESTRONE23Q2ERy_fwd	234000.0	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c --> 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_rev	234000.0	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c <-- 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERz_fwd	234000.0	ESTRONE23Q2ERz	estrone23qn_c + h_c + rnamh_c --> 2hoxe1_c + rnam_c
enzyme_ESTRONE23Q2ERz_rev	234000.0	ESTRONE23Q2ERz	estrone23qn_c + h_c + rnamh_c <-- 2hoxe1_c + rnam_c
enzyme_ESTRONE34Q1ERx_fwd	234000.0	ESTRONE34Q1ERx	2.0 estrone34qn_c + h_c + nadh_c --> 2.0 estrone34sqn_c + nad_c
enzyme_ESTRONE34Q1ERx_rev	234000.0	ESTRONE34Q1ERx	2.0 estrone34qn_c + h_c + nadh_c <-- 2.0 estrone34sqn_c + nad_c
enzyme_ESTRONE34Q2ERy_fwd	234000.0	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c --> 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_rev	234000.0	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c <-- 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERz_fwd	234000.0	ESTRONE34Q2ERz	estrone34qn_c + h_c + rnamh_c --> 4hoxe1_c + rnam_c
enzyme_ESTRONE34Q2ERz_rev	234000.0	ESTRONE34Q2ERz	estrone34qn_c + h_c + rnamh_c <-- 4hoxe1_c + rnam_c
enzyme_ESTRONEDHy_fwd	234000.0	ESTRONEDHy	estrone_c + h_c + nadph_c --> estradiol_c + nadp_c
enzyme_ESTRONEDHy_rev	234000.0	ESTRONEDHy	estrone_c + h_c + nadph_c <-- estradiol_c + nadp_c
enzyme_ETHAt_fwd	234000.0	ETHAt	etha_c --> etha_e
enzyme_ETHAt_rev	234000.0	ETHAt	etha_c <-- etha_e
enzyme_ETHP_fwd	234000.0	ETHP	ethamp_c + h2o_c --> etha_c + pi_c
enzyme_ETHP_rev	234000.0	ETHP	ethamp_c + h2o_c <-- etha_c + pi_c
enzyme_ETHPe_fwd	234000.0	ETHPe	ethamp_e + h2o_e --> etha_e + pi_e
enzyme_ETHPe_rev	234000.0	ETHPe	ethamp_e + h2o_e <-- etha_e + pi_e
enzyme_F1PP_fwd	234000.0	F1PP	f1p_c + h2o_c --> fru_c + pi_c
enzyme_F1PP_rev	234000.0	F1PP	f1p_c + h2o_c <-- fru_c + pi_c
enzyme_F6PP_fwd	234000.0	F6PP	f6p_c + h2o_c --> fru_c + pi_c
enzyme_F6PP_rev	234000.0	F6PP	f6p_c + h2o_c <-- fru_c + pi_c
enzyme_FACOAE_10_0_fwd	234000.0	FACOAE_10_0	FAcoa_hs_10_0_c + h2o_c --> FA_hs_10_0_c + coa_c + h_c
enzyme_FACOAE_10_0_rev	234000.0	FACOAE_10_0	FAcoa_hs_10_0_c + h2o_c <-- FA_hs_10_0_c + coa_c + h_c
enzyme_FACOAE_11_0_fwd	234000.0	FACOAE_11_0	FAcoa_hs_11_0_c + h2o_c --> FA_hs_11_0_c + coa_c + h_c
enzyme_FACOAE_11_0_rev	234000.0	FACOAE_11_0	FAcoa_hs_11_0_c + h2o_c <-- FA_hs_11_0_c + coa_c + h_c
enzyme_FACOAE_12_0_fwd	234000.0	FACOAE_12_0	FAcoa_hs_12_0_c + h2o_c --> FA_hs_12_0_c + coa_c + h_c
enzyme_FACOAE_12_0_rev	234000.0	FACOAE_12_0	FAcoa_hs_12_0_c + h2o_c <-- FA_hs_12_0_c + coa_c + h_c
enzyme_FACOAE_13_0_fwd	234000.0	FACOAE_13_0	FAcoa_hs_13_0_c + h2o_c --> FA_hs_13_0_c + coa_c + h_c
enzyme_FACOAE_13_0_rev	234000.0	FACOAE_13_0	FAcoa_hs_13_0_c + h2o_c <-- FA_hs_13_0_c + coa_c + h_c
enzyme_FACOAE_14_0_fwd	234000.0	FACOAE_14_0	FAcoa_hs_14_0_c + h2o_c --> FA_hs_14_0_c + coa_c + h_c
enzyme_FACOAE_14_0_rev	234000.0	FACOAE_14_0	FAcoa_hs_14_0_c + h2o_c <-- FA_hs_14_0_c + coa_c + h_c
enzyme_FACOAE_14_5Z_fwd	234000.0	FACOAE_14_5Z	FAcoa_hs_14_5Z_c + h2o_c --> FA_hs_14_5Z_c + coa_c + h_c
enzyme_FACOAE_14_5Z_rev	234000.0	FACOAE_14_5Z	FAcoa_hs_14_5Z_c + h2o_c <-- FA_hs_14_5Z_c + coa_c + h_c
enzyme_FACOAE_14_7Z_fwd	234000.0	FACOAE_14_7Z	FAcoa_hs_14_7Z_c + h2o_c --> FA_hs_14_7Z_c + coa_c + h_c
enzyme_FACOAE_14_7Z_rev	234000.0	FACOAE_14_7Z	FAcoa_hs_14_7Z_c + h2o_c <-- FA_hs_14_7Z_c + coa_c + h_c
enzyme_FACOAE_14_9Z_fwd	234000.0	FACOAE_14_9Z	FAcoa_hs_14_9Z_c + h2o_c --> FA_hs_14_9Z_c + coa_c + h_c
enzyme_FACOAE_14_9Z_rev	234000.0	FACOAE_14_9Z	FAcoa_hs_14_9Z_c + h2o_c <-- FA_hs_14_9Z_c + coa_c + h_c
enzyme_FACOAE_15_0_fwd	234000.0	FACOAE_15_0	FAcoa_hs_15_0_c + h2o_c --> FA_hs_15_0_c + coa_c + h_c
enzyme_FACOAE_15_0_rev	234000.0	FACOAE_15_0	FAcoa_hs_15_0_c + h2o_c <-- FA_hs_15_0_c + coa_c + h_c
enzyme_FACOAE_16_0_fwd	234000.0	FACOAE_16_0	FAcoa_hs_16_0_c + h2o_c --> FA_hs_16_0_c + coa_c + h_c
enzyme_FACOAE_16_0_rev	234000.0	FACOAE_16_0	FAcoa_hs_16_0_c + h2o_c <-- FA_hs_16_0_c + coa_c + h_c
enzyme_FACOAE_16_7Z_fwd	234000.0	FACOAE_16_7Z	FAcoa_hs_16_7Z_c + h2o_c --> FA_hs_16_7Z_c + coa_c + h_c
enzyme_FACOAE_16_7Z_rev	234000.0	FACOAE_16_7Z	FAcoa_hs_16_7Z_c + h2o_c <-- FA_hs_16_7Z_c + coa_c + h_c
enzyme_FACOAE_16_9Z_fwd	234000.0	FACOAE_16_9Z	FAcoa_hs_16_9Z_c + h2o_c --> FA_hs_16_9Z_c + coa_c + h_c
enzyme_FACOAE_16_9Z_rev	234000.0	FACOAE_16_9Z	FAcoa_hs_16_9Z_c + h2o_c <-- FA_hs_16_9Z_c + coa_c + h_c
enzyme_FACOAE_17_0_fwd	234000.0	FACOAE_17_0	FAcoa_hs_17_0_c + h2o_c --> FA_hs_17_0_c + coa_c + h_c
enzyme_FACOAE_17_0_rev	234000.0	FACOAE_17_0	FAcoa_hs_17_0_c + h2o_c <-- FA_hs_17_0_c + coa_c + h_c
enzyme_FACOAE_17_10Z_fwd	234000.0	FACOAE_17_10Z	FAcoa_hs_17_10Z_c + h2o_c --> FA_hs_17_10Z_c + coa_c + h_c
enzyme_FACOAE_17_10Z_rev	234000.0	FACOAE_17_10Z	FAcoa_hs_17_10Z_c + h2o_c <-- FA_hs_17_10Z_c + coa_c + h_c
enzyme_FACOAE_17_9Z_fwd	234000.0	FACOAE_17_9Z	FAcoa_hs_17_9Z_c + h2o_c --> FA_hs_17_9Z_c + coa_c + h_c
enzyme_FACOAE_17_9Z_rev	234000.0	FACOAE_17_9Z	FAcoa_hs_17_9Z_c + h2o_c <-- FA_hs_17_9Z_c + coa_c + h_c
enzyme_FACOAE_18_0_fwd	234000.0	FACOAE_18_0	FAcoa_hs_18_0_c + h2o_c --> FA_hs_18_0_c + coa_c + h_c
enzyme_FACOAE_18_0_rev	234000.0	FACOAE_18_0	FAcoa_hs_18_0_c + h2o_c <-- FA_hs_18_0_c + coa_c + h_c
enzyme_FACOAE_18_11Z_fwd	234000.0	FACOAE_18_11Z	FAcoa_hs_18_11Z_c + h2o_c --> FA_hs_18_11Z_c + coa_c + h_c
enzyme_FACOAE_18_11Z_rev	234000.0	FACOAE_18_11Z	FAcoa_hs_18_11Z_c + h2o_c <-- FA_hs_18_11Z_c + coa_c + h_c
enzyme_FACOAE_18_13Z_fwd	234000.0	FACOAE_18_13Z	FAcoa_hs_18_13Z_c + h2o_c --> FA_hs_18_13Z_c + coa_c + h_c
enzyme_FACOAE_18_13Z_rev	234000.0	FACOAE_18_13Z	FAcoa_hs_18_13Z_c + h2o_c <-- FA_hs_18_13Z_c + coa_c + h_c
enzyme_FACOAE_18_6Z9Z12Z15Z_fwd	234000.0	FACOAE_18_6Z9Z12Z15Z	FAcoa_hs_18_6Z9Z12Z15Z_c + h2o_c --> FA_hs_18_6Z9Z12Z15Z_c + coa_c + h_c
enzyme_FACOAE_18_6Z9Z12Z15Z_rev	234000.0	FACOAE_18_6Z9Z12Z15Z	FAcoa_hs_18_6Z9Z12Z15Z_c + h2o_c <-- FA_hs_18_6Z9Z12Z15Z_c + coa_c + h_c
enzyme_FACOAE_18_6Z9Z12Z_fwd	234000.0	FACOAE_18_6Z9Z12Z	FAcoa_hs_18_6Z9Z12Z_c + h2o_c --> FA_hs_18_6Z9Z12Z_c + coa_c + h_c
enzyme_FACOAE_18_6Z9Z12Z_rev	234000.0	FACOAE_18_6Z9Z12Z	FAcoa_hs_18_6Z9Z12Z_c + h2o_c <-- FA_hs_18_6Z9Z12Z_c + coa_c + h_c
enzyme_FACOAE_18_6Z9Z_fwd	234000.0	FACOAE_18_6Z9Z	FAcoa_hs_18_6Z9Z_c + h2o_c --> FA_hs_18_6Z9Z_c + coa_c + h_c
enzyme_FACOAE_18_6Z9Z_rev	234000.0	FACOAE_18_6Z9Z	FAcoa_hs_18_6Z9Z_c + h2o_c <-- FA_hs_18_6Z9Z_c + coa_c + h_c
enzyme_FACOAE_18_7Z_fwd	234000.0	FACOAE_18_7Z	FAcoa_hs_18_7Z_c + h2o_c --> FA_hs_18_7Z_c + coa_c + h_c
enzyme_FACOAE_18_7Z_rev	234000.0	FACOAE_18_7Z	FAcoa_hs_18_7Z_c + h2o_c <-- FA_hs_18_7Z_c + coa_c + h_c
enzyme_FACOAE_18_9E_fwd	234000.0	FACOAE_18_9E	FAcoa_hs_18_9E_c + h2o_c --> FA_hs_18_9E_c + coa_c + h_c
enzyme_FACOAE_18_9E_rev	234000.0	FACOAE_18_9E	FAcoa_hs_18_9E_c + h2o_c <-- FA_hs_18_9E_c + coa_c + h_c
enzyme_FACOAE_18_9Z12Z15Z_fwd	234000.0	FACOAE_18_9Z12Z15Z	FAcoa_hs_18_9Z12Z15Z_c + h2o_c --> FA_hs_18_9Z12Z15Z_c + coa_c + h_c
enzyme_FACOAE_18_9Z12Z15Z_rev	234000.0	FACOAE_18_9Z12Z15Z	FAcoa_hs_18_9Z12Z15Z_c + h2o_c <-- FA_hs_18_9Z12Z15Z_c + coa_c + h_c
enzyme_FACOAE_18_9Z12Z_fwd	234000.0	FACOAE_18_9Z12Z	FAcoa_hs_18_9Z12Z_c + h2o_c --> FA_hs_18_9Z12Z_c + coa_c + h_c
enzyme_FACOAE_18_9Z12Z_rev	234000.0	FACOAE_18_9Z12Z	FAcoa_hs_18_9Z12Z_c + h2o_c <-- FA_hs_18_9Z12Z_c + coa_c + h_c
enzyme_FACOAE_18_9Z_fwd	234000.0	FACOAE_18_9Z	FAcoa_hs_18_9Z_c + h2o_c --> FA_hs_18_9Z_c + coa_c + h_c
enzyme_FACOAE_18_9Z_rev	234000.0	FACOAE_18_9Z	FAcoa_hs_18_9Z_c + h2o_c <-- FA_hs_18_9Z_c + coa_c + h_c
enzyme_FACOAE_19_0_fwd	234000.0	FACOAE_19_0	FAcoa_hs_19_0_c + h2o_c --> FA_hs_19_0_c + coa_c + h_c
enzyme_FACOAE_19_0_rev	234000.0	FACOAE_19_0	FAcoa_hs_19_0_c + h2o_c <-- FA_hs_19_0_c + coa_c + h_c
enzyme_FACOAE_20_0_fwd	234000.0	FACOAE_20_0	FAcoa_hs_20_0_c + h2o_c --> FA_hs_20_0_c + coa_c + h_c
enzyme_FACOAE_20_0_rev	234000.0	FACOAE_20_0	FAcoa_hs_20_0_c + h2o_c <-- FA_hs_20_0_c + coa_c + h_c
enzyme_FACOAE_20_11Z14Z17Z_fwd	234000.0	FACOAE_20_11Z14Z17Z	FAcoa_hs_20_11Z14Z17Z_c + h2o_c --> FA_hs_20_11Z14Z17Z_c + coa_c + h_c
enzyme_FACOAE_20_11Z14Z17Z_rev	234000.0	FACOAE_20_11Z14Z17Z	FAcoa_hs_20_11Z14Z17Z_c + h2o_c <-- FA_hs_20_11Z14Z17Z_c + coa_c + h_c
enzyme_FACOAE_20_11Z14Z_fwd	234000.0	FACOAE_20_11Z14Z	FAcoa_hs_20_11Z14Z_c + h2o_c --> FA_hs_20_11Z14Z_c + coa_c + h_c
enzyme_FACOAE_20_11Z14Z_rev	234000.0	FACOAE_20_11Z14Z	FAcoa_hs_20_11Z14Z_c + h2o_c <-- FA_hs_20_11Z14Z_c + coa_c + h_c
enzyme_FACOAE_20_11Z_fwd	234000.0	FACOAE_20_11Z	FAcoa_hs_20_11Z_c + h2o_c --> FA_hs_20_11Z_c + coa_c + h_c
enzyme_FACOAE_20_11Z_rev	234000.0	FACOAE_20_11Z	FAcoa_hs_20_11Z_c + h2o_c <-- FA_hs_20_11Z_c + coa_c + h_c
enzyme_FACOAE_20_13Z_fwd	234000.0	FACOAE_20_13Z	FAcoa_hs_20_13Z_c + h2o_c --> FA_hs_20_13Z_c + coa_c + h_c
enzyme_FACOAE_20_13Z_rev	234000.0	FACOAE_20_13Z	FAcoa_hs_20_13Z_c + h2o_c <-- FA_hs_20_13Z_c + coa_c + h_c
enzyme_FACOAE_20_5Z8Z11Z14Z17Z_fwd	234000.0	FACOAE_20_5Z8Z11Z14Z17Z	FAcoa_hs_20_5Z8Z11Z14Z17Z_c + h2o_c --> FA_hs_20_5Z8Z11Z14Z17Z_c + coa_c + h_c
enzyme_FACOAE_20_5Z8Z11Z14Z17Z_rev	234000.0	FACOAE_20_5Z8Z11Z14Z17Z	FAcoa_hs_20_5Z8Z11Z14Z17Z_c + h2o_c <-- FA_hs_20_5Z8Z11Z14Z17Z_c + coa_c + h_c
enzyme_FACOAE_20_5Z8Z11Z14Z_fwd	234000.0	FACOAE_20_5Z8Z11Z14Z	FAcoa_hs_20_5Z8Z11Z14Z_c + h2o_c --> FA_hs_20_5Z8Z11Z14Z_c + coa_c + h_c
enzyme_FACOAE_20_5Z8Z11Z14Z_rev	234000.0	FACOAE_20_5Z8Z11Z14Z	FAcoa_hs_20_5Z8Z11Z14Z_c + h2o_c <-- FA_hs_20_5Z8Z11Z14Z_c + coa_c + h_c
enzyme_FACOAE_20_5Z8Z11Z_fwd	234000.0	FACOAE_20_5Z8Z11Z	FAcoa_hs_20_5Z8Z11Z_c + h2o_c --> FA_hs_20_5Z8Z11Z_c + coa_c + h_c
enzyme_FACOAE_20_5Z8Z11Z_rev	234000.0	FACOAE_20_5Z8Z11Z	FAcoa_hs_20_5Z8Z11Z_c + h2o_c <-- FA_hs_20_5Z8Z11Z_c + coa_c + h_c
enzyme_FACOAE_20_8Z11Z14Z17Z_fwd	234000.0	FACOAE_20_8Z11Z14Z17Z	FAcoa_hs_20_8Z11Z14Z17Z_c + h2o_c --> FA_hs_20_8Z11Z14Z17Z_c + coa_c + h_c
enzyme_FACOAE_20_8Z11Z14Z17Z_rev	234000.0	FACOAE_20_8Z11Z14Z17Z	FAcoa_hs_20_8Z11Z14Z17Z_c + h2o_c <-- FA_hs_20_8Z11Z14Z17Z_c + coa_c + h_c
enzyme_FACOAE_20_8Z11Z14Z_fwd	234000.0	FACOAE_20_8Z11Z14Z	FAcoa_hs_20_8Z11Z14Z_c + h2o_c --> FA_hs_20_8Z11Z14Z_c + coa_c + h_c
enzyme_FACOAE_20_8Z11Z14Z_rev	234000.0	FACOAE_20_8Z11Z14Z	FAcoa_hs_20_8Z11Z14Z_c + h2o_c <-- FA_hs_20_8Z11Z14Z_c + coa_c + h_c
enzyme_FACOAE_20_8Z11Z_fwd	234000.0	FACOAE_20_8Z11Z	FAcoa_hs_20_8Z11Z_c + h2o_c --> FA_hs_20_8Z11Z_c + coa_c + h_c
enzyme_FACOAE_20_8Z11Z_rev	234000.0	FACOAE_20_8Z11Z	FAcoa_hs_20_8Z11Z_c + h2o_c <-- FA_hs_20_8Z11Z_c + coa_c + h_c
enzyme_FACOAE_20_9Z_fwd	234000.0	FACOAE_20_9Z	FAcoa_hs_20_9Z_c + h2o_c --> FA_hs_20_9Z_c + coa_c + h_c
enzyme_FACOAE_20_9Z_rev	234000.0	FACOAE_20_9Z	FAcoa_hs_20_9Z_c + h2o_c <-- FA_hs_20_9Z_c + coa_c + h_c
enzyme_FACOAE_8_0_fwd	234000.0	FACOAE_8_0	FAcoa_hs_8_0_c + h2o_c --> coa_c + h_c + octa_c
enzyme_FACOAE_8_0_rev	234000.0	FACOAE_8_0	FAcoa_hs_8_0_c + h2o_c <-- coa_c + h_c + octa_c
enzyme_FACOAE_9_0_fwd	234000.0	FACOAE_9_0	FAcoa_hs_9_0_c + h2o_c --> coa_c + h_c + nona_c
enzyme_FACOAE_9_0_rev	234000.0	FACOAE_9_0	FAcoa_hs_9_0_c + h2o_c <-- coa_c + h_c + nona_c
enzyme_FACOAL_12_0_fwd	234000.0	FACOAL_12_0	FA_hs_12_0_c + atp_c + coa_c --> FAcoa_hs_12_0_c + amp_c + ppi_c
enzyme_FACOAL_12_0_rev	234000.0	FACOAL_12_0	FA_hs_12_0_c + atp_c + coa_c <-- FAcoa_hs_12_0_c + amp_c + ppi_c
enzyme_FACOAL_13_0_fwd	234000.0	FACOAL_13_0	FA_hs_13_0_c + atp_c + coa_c --> FAcoa_hs_13_0_c + amp_c + ppi_c
enzyme_FACOAL_13_0_rev	234000.0	FACOAL_13_0	FA_hs_13_0_c + atp_c + coa_c <-- FAcoa_hs_13_0_c + amp_c + ppi_c
