enzyme	complex	complex_keff	compartment	reactions	direction
enzyme_HBFE4ORPX_fwd	cplx_MONOMER_HBZ	53303.1414169608	pc	HBFE4ORPX	h2o2_c + oxoferrylhbr_c --> h2o_c + methb_c + o2_c
enzyme_HBFE4ORPX_rev	cplx_MONOMER_HBA	0	pc	HBFE4ORPX	h2o2_c + oxoferrylhbr_c <-- h2o_c + methb_c + o2_c
enzyme_HBFE4ORPX_rev	cplx_MONOMER_HBB	0	pc	HBFE4ORPX	h2o2_c + oxoferrylhbr_c <-- h2o_c + methb_c + o2_c
enzyme_HBFE4ORPX_rev	cplx_MONOMER_HBD	0	pc	HBFE4ORPX	h2o2_c + oxoferrylhbr_c <-- h2o_c + methb_c + o2_c
enzyme_HBFE4ORPX_rev	cplx_MONOMER_HBE1	0	pc	HBFE4ORPX	h2o2_c + oxoferrylhbr_c <-- h2o_c + methb_c + o2_c
enzyme_HBFE4ORPX_rev	cplx_MONOMER_HBG1	0	pc	HBFE4ORPX	h2o2_c + oxoferrylhbr_c <-- h2o_c + methb_c + o2_c
enzyme_HBFE4ORPX_rev	cplx_MONOMER_HBG2	0	pc	HBFE4ORPX	h2o2_c + oxoferrylhbr_c <-- h2o_c + methb_c + o2_c
enzyme_HBFE4ORPX_rev	cplx_MONOMER_HBM	0	pc	HBFE4ORPX	h2o2_c + oxoferrylhbr_c <-- h2o_c + methb_c + o2_c
enzyme_HBFE4ORPX_rev	cplx_MONOMER_HBQ1	0	pc	HBFE4ORPX	h2o2_c + oxoferrylhbr_c <-- h2o_c + methb_c + o2_c
enzyme_HBFE4ORPX_rev	cplx_MONOMER_HBZ	0	pc	HBFE4ORPX	h2o2_c + oxoferrylhbr_c <-- h2o_c + methb_c + o2_c
enzyme_HBGLYC_fwd	cplx_MONOMER_HBA	52332.6806533108	pc	HBGLYC	glc__D_c + hb_c --> h2o_c + hba1c_c
enzyme_HBGLYC_fwd	cplx_MONOMER_HBB	54219.22372365229	pc	HBGLYC	glc__D_c + hb_c --> h2o_c + hba1c_c
enzyme_HBGLYC_fwd	cplx_MONOMER_HBD	54369.36420761027	pc	HBGLYC	glc__D_c + hb_c --> h2o_c + hba1c_c
enzyme_HBGLYC_fwd	cplx_MONOMER_HBE1	54745.671000967974	pc	HBGLYC	glc__D_c + hb_c --> h2o_c + hba1c_c
enzyme_HBGLYC_fwd	cplx_MONOMER_HBG1	54549.36986233455	pc	HBGLYC	glc__D_c + hb_c --> h2o_c + hba1c_c
enzyme_HBGLYC_fwd	cplx_MONOMER_HBG2	54544.36716620072	pc	HBGLYC	glc__D_c + hb_c --> h2o_c + hba1c_c
enzyme_HBGLYC_fwd	cplx_MONOMER_HBM	53244.46026619211	pc	HBGLYC	glc__D_c + hb_c --> h2o_c + hba1c_c
enzyme_HBGLYC_fwd	cplx_MONOMER_HBQ1	52969.8398062291	pc	HBGLYC	glc__D_c + hb_c --> h2o_c + hba1c_c
enzyme_HBGLYC_fwd	cplx_MONOMER_HBZ	53303.1414169608	pc	HBGLYC	glc__D_c + hb_c --> h2o_c + hba1c_c
enzyme_HBGLYC_rev	cplx_MONOMER_HBA	0	pc	HBGLYC	glc__D_c + hb_c <-- h2o_c + hba1c_c
enzyme_HBGLYC_rev	cplx_MONOMER_HBB	0	pc	HBGLYC	glc__D_c + hb_c <-- h2o_c + hba1c_c
enzyme_HBGLYC_rev	cplx_MONOMER_HBD	0	pc	HBGLYC	glc__D_c + hb_c <-- h2o_c + hba1c_c
enzyme_HBGLYC_rev	cplx_MONOMER_HBE1	0	pc	HBGLYC	glc__D_c + hb_c <-- h2o_c + hba1c_c
enzyme_HBGLYC_rev	cplx_MONOMER_HBG1	0	pc	HBGLYC	glc__D_c + hb_c <-- h2o_c + hba1c_c
enzyme_HBGLYC_rev	cplx_MONOMER_HBG2	0	pc	HBGLYC	glc__D_c + hb_c <-- h2o_c + hba1c_c
enzyme_HBGLYC_rev	cplx_MONOMER_HBM	0	pc	HBGLYC	glc__D_c + hb_c <-- h2o_c + hba1c_c
enzyme_HBGLYC_rev	cplx_MONOMER_HBQ1	0	pc	HBGLYC	glc__D_c + hb_c <-- h2o_c + hba1c_c
enzyme_HBGLYC_rev	cplx_MONOMER_HBZ	0	pc	HBGLYC	glc__D_c + hb_c <-- h2o_c + hba1c_c
enzyme_HBNO2R_fwd	cplx_MONOMER_HBA	52332.6806533108	pc	HBNO2R	2.0 h_c + hb_c + no2_c --> h2o_c + methb_c + no_c
enzyme_HBNO2R_fwd	cplx_MONOMER_HBB	54219.22372365229	pc	HBNO2R	2.0 h_c + hb_c + no2_c --> h2o_c + methb_c + no_c
enzyme_HBNO2R_fwd	cplx_MONOMER_HBD	54369.36420761027	pc	HBNO2R	2.0 h_c + hb_c + no2_c --> h2o_c + methb_c + no_c
enzyme_HBNO2R_fwd	cplx_MONOMER_HBE1	54745.671000967974	pc	HBNO2R	2.0 h_c + hb_c + no2_c --> h2o_c + methb_c + no_c
enzyme_HBNO2R_fwd	cplx_MONOMER_HBG1	54549.36986233455	pc	HBNO2R	2.0 h_c + hb_c + no2_c --> h2o_c + methb_c + no_c
enzyme_HBNO2R_fwd	cplx_MONOMER_HBG2	54544.36716620072	pc	HBNO2R	2.0 h_c + hb_c + no2_c --> h2o_c + methb_c + no_c
enzyme_HBNO2R_fwd	cplx_MONOMER_HBM	53244.46026619211	pc	HBNO2R	2.0 h_c + hb_c + no2_c --> h2o_c + methb_c + no_c
enzyme_HBNO2R_fwd	cplx_MONOMER_HBQ1	52969.8398062291	pc	HBNO2R	2.0 h_c + hb_c + no2_c --> h2o_c + methb_c + no_c
enzyme_HBNO2R_fwd	cplx_MONOMER_HBZ	53303.1414169608	pc	HBNO2R	2.0 h_c + hb_c + no2_c --> h2o_c + methb_c + no_c
enzyme_HBNO2R_rev	cplx_MONOMER_HBA	0	pc	HBNO2R	2.0 h_c + hb_c + no2_c <-- h2o_c + methb_c + no_c
enzyme_HBNO2R_rev	cplx_MONOMER_HBB	0	pc	HBNO2R	2.0 h_c + hb_c + no2_c <-- h2o_c + methb_c + no_c
enzyme_HBNO2R_rev	cplx_MONOMER_HBD	0	pc	HBNO2R	2.0 h_c + hb_c + no2_c <-- h2o_c + methb_c + no_c
enzyme_HBNO2R_rev	cplx_MONOMER_HBE1	0	pc	HBNO2R	2.0 h_c + hb_c + no2_c <-- h2o_c + methb_c + no_c
enzyme_HBNO2R_rev	cplx_MONOMER_HBG1	0	pc	HBNO2R	2.0 h_c + hb_c + no2_c <-- h2o_c + methb_c + no_c
enzyme_HBNO2R_rev	cplx_MONOMER_HBG2	0	pc	HBNO2R	2.0 h_c + hb_c + no2_c <-- h2o_c + methb_c + no_c
enzyme_HBNO2R_rev	cplx_MONOMER_HBM	0	pc	HBNO2R	2.0 h_c + hb_c + no2_c <-- h2o_c + methb_c + no_c
enzyme_HBNO2R_rev	cplx_MONOMER_HBQ1	0	pc	HBNO2R	2.0 h_c + hb_c + no2_c <-- h2o_c + methb_c + no_c
enzyme_HBNO2R_rev	cplx_MONOMER_HBZ	0	pc	HBNO2R	2.0 h_c + hb_c + no2_c <-- h2o_c + methb_c + no_c
enzyme_HBNONT_fwd	cplx_MONOMER_HBA	52332.6806533108	pc	HBNONT	hb_c + no_c --> nitrosylhb_c
enzyme_HBNONT_fwd	cplx_MONOMER_HBB	54219.22372365229	pc	HBNONT	hb_c + no_c --> nitrosylhb_c
enzyme_HBNONT_fwd	cplx_MONOMER_HBD	54369.36420761027	pc	HBNONT	hb_c + no_c --> nitrosylhb_c
enzyme_HBNONT_fwd	cplx_MONOMER_HBE1	54745.671000967974	pc	HBNONT	hb_c + no_c --> nitrosylhb_c
enzyme_HBNONT_fwd	cplx_MONOMER_HBG1	54549.36986233455	pc	HBNONT	hb_c + no_c --> nitrosylhb_c
enzyme_HBNONT_fwd	cplx_MONOMER_HBG2	54544.36716620072	pc	HBNONT	hb_c + no_c --> nitrosylhb_c
enzyme_HBNONT_fwd	cplx_MONOMER_HBM	53244.46026619211	pc	HBNONT	hb_c + no_c --> nitrosylhb_c
enzyme_HBNONT_fwd	cplx_MONOMER_HBQ1	52969.8398062291	pc	HBNONT	hb_c + no_c --> nitrosylhb_c
enzyme_HBNONT_fwd	cplx_MONOMER_HBZ	53303.1414169608	pc	HBNONT	hb_c + no_c --> nitrosylhb_c
enzyme_HBNONT_rev	cplx_MONOMER_HBA	0	pc	HBNONT	hb_c + no_c <-- nitrosylhb_c
enzyme_HBNONT_rev	cplx_MONOMER_HBB	0	pc	HBNONT	hb_c + no_c <-- nitrosylhb_c
enzyme_HBNONT_rev	cplx_MONOMER_HBD	0	pc	HBNONT	hb_c + no_c <-- nitrosylhb_c
enzyme_HBNONT_rev	cplx_MONOMER_HBE1	0	pc	HBNONT	hb_c + no_c <-- nitrosylhb_c
enzyme_HBNONT_rev	cplx_MONOMER_HBG1	0	pc	HBNONT	hb_c + no_c <-- nitrosylhb_c
enzyme_HBNONT_rev	cplx_MONOMER_HBG2	0	pc	HBNONT	hb_c + no_c <-- nitrosylhb_c
enzyme_HBNONT_rev	cplx_MONOMER_HBM	0	pc	HBNONT	hb_c + no_c <-- nitrosylhb_c
enzyme_HBNONT_rev	cplx_MONOMER_HBQ1	0	pc	HBNONT	hb_c + no_c <-- nitrosylhb_c
enzyme_HBNONT_rev	cplx_MONOMER_HBZ	0	pc	HBNONT	hb_c + no_c <-- nitrosylhb_c
enzyme_HBNOOXDNT_fwd	cplx_MONOMER_HBA	52332.6806533108	pc	HBNOOXDNT	nitrosylhb_c + o2_c --> methb_c + no3_c
enzyme_HBNOOXDNT_fwd	cplx_MONOMER_HBB	54219.22372365229	pc	HBNOOXDNT	nitrosylhb_c + o2_c --> methb_c + no3_c
enzyme_HBNOOXDNT_fwd	cplx_MONOMER_HBD	54369.36420761027	pc	HBNOOXDNT	nitrosylhb_c + o2_c --> methb_c + no3_c
enzyme_HBNOOXDNT_fwd	cplx_MONOMER_HBE1	54745.671000967974	pc	HBNOOXDNT	nitrosylhb_c + o2_c --> methb_c + no3_c
enzyme_HBNOOXDNT_fwd	cplx_MONOMER_HBG1	54549.36986233455	pc	HBNOOXDNT	nitrosylhb_c + o2_c --> methb_c + no3_c
enzyme_HBNOOXDNT_fwd	cplx_MONOMER_HBG2	54544.36716620072	pc	HBNOOXDNT	nitrosylhb_c + o2_c --> methb_c + no3_c
enzyme_HBNOOXDNT_fwd	cplx_MONOMER_HBM	53244.46026619211	pc	HBNOOXDNT	nitrosylhb_c + o2_c --> methb_c + no3_c
enzyme_HBNOOXDNT_fwd	cplx_MONOMER_HBQ1	52969.8398062291	pc	HBNOOXDNT	nitrosylhb_c + o2_c --> methb_c + no3_c
enzyme_HBNOOXDNT_fwd	cplx_MONOMER_HBZ	53303.1414169608	pc	HBNOOXDNT	nitrosylhb_c + o2_c --> methb_c + no3_c
enzyme_HBNOOXDNT_rev	cplx_MONOMER_HBA	0	pc	HBNOOXDNT	nitrosylhb_c + o2_c <-- methb_c + no3_c
enzyme_HBNOOXDNT_rev	cplx_MONOMER_HBB	0	pc	HBNOOXDNT	nitrosylhb_c + o2_c <-- methb_c + no3_c
enzyme_HBNOOXDNT_rev	cplx_MONOMER_HBD	0	pc	HBNOOXDNT	nitrosylhb_c + o2_c <-- methb_c + no3_c
enzyme_HBNOOXDNT_rev	cplx_MONOMER_HBE1	0	pc	HBNOOXDNT	nitrosylhb_c + o2_c <-- methb_c + no3_c
enzyme_HBNOOXDNT_rev	cplx_MONOMER_HBG1	0	pc	HBNOOXDNT	nitrosylhb_c + o2_c <-- methb_c + no3_c
enzyme_HBNOOXDNT_rev	cplx_MONOMER_HBG2	0	pc	HBNOOXDNT	nitrosylhb_c + o2_c <-- methb_c + no3_c
enzyme_HBNOOXDNT_rev	cplx_MONOMER_HBM	0	pc	HBNOOXDNT	nitrosylhb_c + o2_c <-- methb_c + no3_c
enzyme_HBNOOXDNT_rev	cplx_MONOMER_HBQ1	0	pc	HBNOOXDNT	nitrosylhb_c + o2_c <-- methb_c + no3_c
enzyme_HBNOOXDNT_rev	cplx_MONOMER_HBZ	0	pc	HBNOOXDNT	nitrosylhb_c + o2_c <-- methb_c + no3_c
enzyme_HBO2B1_fwd	cplx_MONOMER_HBA	52332.6806533108	pc	HBO2B1	hb_c + o2_c --> oxyhb_c
enzyme_HBO2B1_fwd	cplx_MONOMER_HBB	54219.22372365229	pc	HBO2B1	hb_c + o2_c --> oxyhb_c
enzyme_HBO2B1_fwd	cplx_MONOMER_HBD	54369.36420761027	pc	HBO2B1	hb_c + o2_c --> oxyhb_c
enzyme_HBO2B1_fwd	cplx_MONOMER_HBE1	54745.671000967974	pc	HBO2B1	hb_c + o2_c --> oxyhb_c
enzyme_HBO2B1_fwd	cplx_MONOMER_HBG1	54549.36986233455	pc	HBO2B1	hb_c + o2_c --> oxyhb_c
enzyme_HBO2B1_fwd	cplx_MONOMER_HBG2	54544.36716620072	pc	HBO2B1	hb_c + o2_c --> oxyhb_c
enzyme_HBO2B1_fwd	cplx_MONOMER_HBM	53244.46026619211	pc	HBO2B1	hb_c + o2_c --> oxyhb_c
enzyme_HBO2B1_fwd	cplx_MONOMER_HBQ1	52969.8398062291	pc	HBO2B1	hb_c + o2_c --> oxyhb_c
enzyme_HBO2B1_fwd	cplx_MONOMER_HBZ	53303.1414169608	pc	HBO2B1	hb_c + o2_c --> oxyhb_c
enzyme_HBO2B1_rev	cplx_MONOMER_HBA	52332.6806533108	pc	HBO2B1	hb_c + o2_c <-- oxyhb_c
enzyme_HBO2B1_rev	cplx_MONOMER_HBB	54219.22372365229	pc	HBO2B1	hb_c + o2_c <-- oxyhb_c
enzyme_HBO2B1_rev	cplx_MONOMER_HBD	54369.36420761027	pc	HBO2B1	hb_c + o2_c <-- oxyhb_c
enzyme_HBO2B1_rev	cplx_MONOMER_HBE1	54745.671000967974	pc	HBO2B1	hb_c + o2_c <-- oxyhb_c
enzyme_HBO2B1_rev	cplx_MONOMER_HBG1	54549.36986233455	pc	HBO2B1	hb_c + o2_c <-- oxyhb_c
enzyme_HBO2B1_rev	cplx_MONOMER_HBG2	54544.36716620072	pc	HBO2B1	hb_c + o2_c <-- oxyhb_c
enzyme_HBO2B1_rev	cplx_MONOMER_HBM	53244.46026619211	pc	HBO2B1	hb_c + o2_c <-- oxyhb_c
enzyme_HBO2B1_rev	cplx_MONOMER_HBQ1	52969.8398062291	pc	HBO2B1	hb_c + o2_c <-- oxyhb_c
enzyme_HBO2B1_rev	cplx_MONOMER_HBZ	53303.1414169608	pc	HBO2B1	hb_c + o2_c <-- oxyhb_c
enzyme_HBO2B2_fwd	cplx_MONOMER_HBA	52332.6806533108	pc	HBO2B2	hb_hco2_c + o2_c --> co2_c + h_c + oxyhb_c
enzyme_HBO2B2_fwd	cplx_MONOMER_HBB	54219.22372365229	pc	HBO2B2	hb_hco2_c + o2_c --> co2_c + h_c + oxyhb_c
enzyme_HBO2B2_fwd	cplx_MONOMER_HBD	54369.36420761027	pc	HBO2B2	hb_hco2_c + o2_c --> co2_c + h_c + oxyhb_c
enzyme_HBO2B2_fwd	cplx_MONOMER_HBE1	54745.671000967974	pc	HBO2B2	hb_hco2_c + o2_c --> co2_c + h_c + oxyhb_c
enzyme_HBO2B2_fwd	cplx_MONOMER_HBG1	54549.36986233455	pc	HBO2B2	hb_hco2_c + o2_c --> co2_c + h_c + oxyhb_c
enzyme_HBO2B2_fwd	cplx_MONOMER_HBG2	54544.36716620072	pc	HBO2B2	hb_hco2_c + o2_c --> co2_c + h_c + oxyhb_c
enzyme_HBO2B2_fwd	cplx_MONOMER_HBM	53244.46026619211	pc	HBO2B2	hb_hco2_c + o2_c --> co2_c + h_c + oxyhb_c
enzyme_HBO2B2_fwd	cplx_MONOMER_HBQ1	52969.8398062291	pc	HBO2B2	hb_hco2_c + o2_c --> co2_c + h_c + oxyhb_c
enzyme_HBO2B2_fwd	cplx_MONOMER_HBZ	53303.1414169608	pc	HBO2B2	hb_hco2_c + o2_c --> co2_c + h_c + oxyhb_c
enzyme_HBO2B2_rev	cplx_MONOMER_HBA	52332.6806533108	pc	HBO2B2	hb_hco2_c + o2_c <-- co2_c + h_c + oxyhb_c
enzyme_HBO2B2_rev	cplx_MONOMER_HBB	54219.22372365229	pc	HBO2B2	hb_hco2_c + o2_c <-- co2_c + h_c + oxyhb_c
enzyme_HBO2B2_rev	cplx_MONOMER_HBD	54369.36420761027	pc	HBO2B2	hb_hco2_c + o2_c <-- co2_c + h_c + oxyhb_c
enzyme_HBO2B2_rev	cplx_MONOMER_HBE1	54745.671000967974	pc	HBO2B2	hb_hco2_c + o2_c <-- co2_c + h_c + oxyhb_c
enzyme_HBO2B2_rev	cplx_MONOMER_HBG1	54549.36986233455	pc	HBO2B2	hb_hco2_c + o2_c <-- co2_c + h_c + oxyhb_c
enzyme_HBO2B2_rev	cplx_MONOMER_HBG2	54544.36716620072	pc	HBO2B2	hb_hco2_c + o2_c <-- co2_c + h_c + oxyhb_c
enzyme_HBO2B2_rev	cplx_MONOMER_HBM	53244.46026619211	pc	HBO2B2	hb_hco2_c + o2_c <-- co2_c + h_c + oxyhb_c
enzyme_HBO2B2_rev	cplx_MONOMER_HBQ1	52969.8398062291	pc	HBO2B2	hb_hco2_c + o2_c <-- co2_c + h_c + oxyhb_c
enzyme_HBO2B2_rev	cplx_MONOMER_HBZ	53303.1414169608	pc	HBO2B2	hb_hco2_c + o2_c <-- co2_c + h_c + oxyhb_c
enzyme_HCO3E_fwd	cplx_MONOMER_CA1	84417.1965915069	pc	HCO3E	co2_c + h2o_c --> h_c + hco3_c
enzyme_HCO3E_fwd	cplx_MONOMER_CA2	85242.34029322954	pc	HCO3E	co2_c + h2o_c --> h_c + hco3_c
enzyme_HCO3E_fwd	cplx_MONOMER_CA3	85922.16586741895	pc	HCO3E	co2_c + h2o_c --> h_c + hco3_c
enzyme_HCO3E_rev	cplx_MONOMER_CA1	84417.1965915069	pc	HCO3E	co2_c + h2o_c <-- h_c + hco3_c
enzyme_HCO3E_rev	cplx_MONOMER_CA2	85242.34029322954	pc	HCO3E	co2_c + h2o_c <-- h_c + hco3_c
enzyme_HCO3E_rev	cplx_MONOMER_CA3	85922.16586741895	pc	HCO3E	co2_c + h2o_c <-- h_c + hco3_c
enzyme_HCO3Ee_fwd	cplx_MONOMER_CA4	97606.25663108224	pc	HCO3Ee	co2_e + h2o_e --> h_e + hco3_e
enzyme_HCO3Ee_rev	cplx_MONOMER_CA4	97606.25663108224	pc	HCO3Ee	co2_e + h2o_e <-- h_e + hco3_e
enzyme_HCO3_Cltex_fwd	cplx_HOMODIMER_SLC4A1	365234.4327522502	pc	HCO3_Cltex	cl_e + hco3_c --> cl_c + hco3_e
enzyme_HCO3_Cltex_fwd	cplx_HOMODIMER_SLC4A2	456450.6622922943	pc	HCO3_Cltex	cl_e + hco3_c --> cl_c + hco3_e
enzyme_HCO3_Cltex_fwd	cplx_HOMOTETRAMER_SLC4A1	614248.6504571821	pc	HCO3_Cltex	cl_e + hco3_c --> cl_c + hco3_e
enzyme_HCO3_Cltex_rev	cplx_HOMODIMER_SLC4A1	365234.4327522502	pc	HCO3_Cltex	cl_e + hco3_c <-- cl_c + hco3_e
enzyme_HCO3_Cltex_rev	cplx_HOMODIMER_SLC4A2	456450.6622922943	pc	HCO3_Cltex	cl_e + hco3_c <-- cl_c + hco3_e
enzyme_HCO3_Cltex_rev	cplx_HOMOTETRAMER_SLC4A1	614248.6504571821	pc	HCO3_Cltex	cl_e + hco3_c <-- cl_c + hco3_e
enzyme_HCYSADMARGNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	HCYSADMARGNaEx	admarg__L_c + hcys__L_e + na1_e --> admarg__L_e + hcys__L_c + na1_c
enzyme_HCYSADMARGNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HCYSADMARGNaEx	admarg__L_c + hcys__L_e + na1_e <-- admarg__L_e + hcys__L_c + na1_c
enzyme_HCYSALANaEx_fwd	cplx_HOMOTRIMER_SLC1A4	315104.2261522261	pc	HCYSALANaEx	ala__L_c + hcys__L_e + na1_e --> ala__L_e + hcys__L_c + na1_c
enzyme_HCYSALANaEx_rev	cplx_HOMOTRIMER_SLC1A4	0	pc	HCYSALANaEx	ala__L_c + hcys__L_e + na1_e <-- ala__L_e + hcys__L_c + na1_c
enzyme_HCYSARGNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	HCYSARGNaEx	arg__L_c + hcys__L_e + na1_e --> arg__L_e + hcys__L_c + na1_c
enzyme_HCYSARGNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HCYSARGNaEx	arg__L_c + hcys__L_e + na1_e <-- arg__L_e + hcys__L_c + na1_c
enzyme_HCYSCITRNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	HCYSCITRNaEx	citr__L_c + hcys__L_e + na1_e --> citr__L_e + hcys__L_c + na1_c
enzyme_HCYSCITRNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HCYSCITRNaEx	citr__L_c + hcys__L_e + na1_e <-- citr__L_e + hcys__L_c + na1_c
enzyme_HCYSLYSNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	HCYSLYSNaEx	hcys__L_e + lys__L_c + na1_e --> hcys__L_c + lys__L_e + na1_c
enzyme_HCYSLYSNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HCYSLYSNaEx	hcys__L_e + lys__L_c + na1_e <-- hcys__L_c + lys__L_e + na1_c
enzyme_HCYSMMARGNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	HCYSMMARGNaEx	hcys__L_e + mmarg__L_c + na1_e --> hcys__L_c + mmarg__L_e + na1_c
enzyme_HCYSMMARGNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HCYSMMARGNaEx	hcys__L_e + mmarg__L_c + na1_e <-- hcys__L_c + mmarg__L_e + na1_c
enzyme_HCYSORNNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	HCYSORNNaEx	hcys__L_e + na1_e + orn__L_c --> hcys__L_c + na1_c + orn__L_e
enzyme_HCYSORNNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HCYSORNNaEx	hcys__L_e + na1_e + orn__L_c <-- hcys__L_c + na1_c + orn__L_e
enzyme_HCYSSERNaEx_fwd	cplx_HOMOTRIMER_SLC1A4	315104.2261522261	pc	HCYSSERNaEx	hcys__L_e + na1_e + ser__L_c --> hcys__L_c + na1_c + ser__L_e
enzyme_HCYSSERNaEx_rev	cplx_HOMOTRIMER_SLC1A4	0	pc	HCYSSERNaEx	hcys__L_e + na1_e + ser__L_c <-- hcys__L_c + na1_c + ser__L_e
enzyme_HCYSTHRNaEx_fwd	cplx_HOMOTRIMER_SLC1A4	315104.2261522261	pc	HCYSTHRNaEx	hcys__L_e + na1_e + thr__L_c --> hcys__L_c + na1_c + thr__L_e
enzyme_HCYSTHRNaEx_rev	cplx_HOMOTRIMER_SLC1A4	0	pc	HCYSTHRNaEx	hcys__L_e + na1_e + thr__L_c <-- hcys__L_c + na1_c + thr__L_e
enzyme_HCYSTRDX_fwd	cplx_COMPLEX_TXNRD1_TXNDC17	82226.31051016509	pc	HCYSTRDX	hcystin__L_c + trdxrd_c --> 2.0 hcys__L_c + trdxox_c
enzyme_HCYSTRDX_fwd	cplx_COMPLEX_TXNRD1_TXNL1	154229.42014798213	pc	HCYSTRDX	hcystin__L_c + trdxrd_c --> 2.0 hcys__L_c + trdxox_c
enzyme_HCYSTRDX_fwd	cplx_HOMODIMER_TXN	72265.5175488075	pc	HCYSTRDX	hcystin__L_c + trdxrd_c --> 2.0 hcys__L_c + trdxox_c
enzyme_HCYSTRDX_rev	cplx_COMPLEX_TXNRD1_TXNDC17	0	pc	HCYSTRDX	hcystin__L_c + trdxrd_c <-- 2.0 hcys__L_c + trdxox_c
enzyme_HCYSTRDX_rev	cplx_COMPLEX_TXNRD1_TXNL1	0	pc	HCYSTRDX	hcystin__L_c + trdxrd_c <-- 2.0 hcys__L_c + trdxox_c
enzyme_HCYSTRDX_rev	cplx_HOMODIMER_TXN	0	pc	HCYSTRDX	hcystin__L_c + trdxrd_c <-- 2.0 hcys__L_c + trdxox_c
enzyme_HCYSte_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	HCYSte	hcys__L_c --> hcys__L_e
enzyme_HCYSte_fwd	cplx_MONOMER_SLC43A1	148819.9813385878	pc	HCYSte	hcys__L_c --> hcys__L_e
enzyme_HCYSte_fwd	cplx_MONOMER_SLC43A2	151123.48266844143	pc	HCYSte	hcys__L_c --> hcys__L_e
enzyme_HCYSte_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	HCYSte	hcys__L_c <-- hcys__L_e
enzyme_HCYSte_rev	cplx_MONOMER_SLC43A1	148819.9813385878	pc	HCYSte	hcys__L_c <-- hcys__L_e
enzyme_HCYSte_rev	cplx_MONOMER_SLC43A2	151123.48266844143	pc	HCYSte	hcys__L_c <-- hcys__L_e
enzyme_HEMATINABCte_fwd	cplx_HOMODIMER_ABCB6	343844.67801622185	pc	HEMATINABCte	atp_c + h2o_c + hematin_c --> adp_c + h_c + hematin_e + pi_c
enzyme_HEMATINABCte_fwd	cplx_HOMOTETRAMER_ABCG2	475476.5814122156	pc	HEMATINABCte	atp_c + h2o_c + hematin_c --> adp_c + h_c + hematin_e + pi_c
enzyme_HEMATINABCte_rev	cplx_HOMODIMER_ABCB6	0	pc	HEMATINABCte	atp_c + h2o_c + hematin_c <-- adp_c + h_c + hematin_e + pi_c
enzyme_HEMATINABCte_rev	cplx_HOMOTETRAMER_ABCG2	0	pc	HEMATINABCte	atp_c + h2o_c + hematin_c <-- adp_c + h_c + hematin_e + pi_c
enzyme_HEMEGTHOHDEG_fwd	cplx_MONOMER_HBA	52332.6806533108	pc	HEMEGTHOHDEG	hemegthoh_c --> fe2_c + hemedegprods_c
enzyme_HEMEGTHOHDEG_fwd	cplx_MONOMER_HBB	54219.22372365229	pc	HEMEGTHOHDEG	hemegthoh_c --> fe2_c + hemedegprods_c
enzyme_HEMEGTHOHDEG_fwd	cplx_MONOMER_HBD	54369.36420761027	pc	HEMEGTHOHDEG	hemegthoh_c --> fe2_c + hemedegprods_c
enzyme_HEMEGTHOHDEG_fwd	cplx_MONOMER_HBE1	54745.671000967974	pc	HEMEGTHOHDEG	hemegthoh_c --> fe2_c + hemedegprods_c
enzyme_HEMEGTHOHDEG_fwd	cplx_MONOMER_HBG1	54549.36986233455	pc	HEMEGTHOHDEG	hemegthoh_c --> fe2_c + hemedegprods_c
enzyme_HEMEGTHOHDEG_fwd	cplx_MONOMER_HBG2	54544.36716620072	pc	HEMEGTHOHDEG	hemegthoh_c --> fe2_c + hemedegprods_c
enzyme_HEMEGTHOHDEG_fwd	cplx_MONOMER_HBM	53244.46026619211	pc	HEMEGTHOHDEG	hemegthoh_c --> fe2_c + hemedegprods_c
enzyme_HEMEGTHOHDEG_fwd	cplx_MONOMER_HBQ1	52969.8398062291	pc	HEMEGTHOHDEG	hemegthoh_c --> fe2_c + hemedegprods_c
enzyme_HEMEGTHOHDEG_fwd	cplx_MONOMER_HBZ	53303.1414169608	pc	HEMEGTHOHDEG	hemegthoh_c --> fe2_c + hemedegprods_c
enzyme_HEMEGTHOHDEG_rev	cplx_MONOMER_HBA	0	pc	HEMEGTHOHDEG	hemegthoh_c <-- fe2_c + hemedegprods_c
