enzymes	enzyme	complexes	reactions	direction	compartment	complexes_keff	complex_keff	enzyme_keff
enzyme_RADH1x_rev_pc	enzyme_RADH1x_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc	RADH1x	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0)	0;0	234000.0
enzyme_RADH2x_fwd_pc	enzyme_RADH2x_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc	RADH2x	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209)	384980.5107075103;385610.8627466209	234000.0
enzyme_RADH2x_rev_pc	enzyme_RADH2x_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc	RADH2x	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0)	0;0	234000.0
enzyme_RADH3x_fwd_pc	enzyme_RADH3x_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc	RADH3x	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209)	384980.5107075103;385610.8627466209	234000.0
enzyme_RADH3x_rev_pc	enzyme_RADH3x_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc	RADH3x	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0)	0;0	234000.0
enzyme_RADH4x_fwd_pc	enzyme_RADH4x_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc	RADH4x	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209)	384980.5107075103;385610.8627466209	234000.0
enzyme_RADH4x_rev_pc	enzyme_RADH4x_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc	RADH4x	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0)	0;0	234000.0
enzyme_ALDD2x_fwd_pc	enzyme_ALDD2x_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	ALDD2x	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_MONOMER_Aldh3b1_pc(132011.1745360856);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;216209.59304158032;227351.98456013968;132011.1745360856;379901.48128950933	234000.0
enzyme_ALDD2x_rev_pc	enzyme_ALDD2x_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	ALDD2x	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_MONOMER_Aldh3b1_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0;0;0	234000.0
enzyme_HPTALDHx_fwd_pc	enzyme_HPTALDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	HPTALDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_MONOMER_Aldh3b1_pc(132011.1745360856);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;216209.59304158032;227351.98456013968;132011.1745360856;379901.48128950933	234000.0
enzyme_HPTALDHx_rev_pc	enzyme_HPTALDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	HPTALDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_MONOMER_Aldh3b1_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0;0;0	234000.0
enzyme_HPTEAL2EDHx_fwd_pc	enzyme_HPTEAL2EDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	HPTEAL2EDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_MONOMER_Aldh3b1_pc(132011.1745360856);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;216209.59304158032;227351.98456013968;132011.1745360856;379901.48128950933	234000.0
enzyme_HPTEAL2EDHx_rev_pc	enzyme_HPTEAL2EDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	HPTEAL2EDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_MONOMER_Aldh3b1_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0;0;0	234000.0
enzyme_HXALDHx_fwd_pc	enzyme_HXALDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	HXALDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_MONOMER_Aldh3b1_pc(132011.1745360856);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;216209.59304158032;227351.98456013968;132011.1745360856;379901.48128950933	234000.0
enzyme_HXALDHx_rev_pc	enzyme_HXALDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	HXALDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_MONOMER_Aldh3b1_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0;0;0	234000.0
enzyme_HXEAL2EDHx_fwd_pc	enzyme_HXEAL2EDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	HXEAL2EDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_MONOMER_Aldh3b1_pc(132011.1745360856);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;216209.59304158032;227351.98456013968;132011.1745360856;379901.48128950933	234000.0
enzyme_HXEAL2EDHx_rev_pc	enzyme_HXEAL2EDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	HXEAL2EDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_MONOMER_Aldh3b1_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0;0;0	234000.0
enzyme_NONALDHx_fwd_pc	enzyme_NONALDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	NONALDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_MONOMER_Aldh3b1_pc(132011.1745360856);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;216209.59304158032;227351.98456013968;132011.1745360856;379901.48128950933	234000.0
enzyme_NONALDHx_rev_pc	enzyme_NONALDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	NONALDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_MONOMER_Aldh3b1_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0;0;0	234000.0
enzyme_NONEAL2EDHx_fwd_pc	enzyme_NONEAL2EDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	NONEAL2EDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_MONOMER_Aldh3b1_pc(132011.1745360856);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;216209.59304158032;227351.98456013968;132011.1745360856;379901.48128950933	234000.0
enzyme_NONEAL2EDHx_rev_pc	enzyme_NONEAL2EDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	NONEAL2EDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_MONOMER_Aldh3b1_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0;0;0	234000.0
enzyme_OCTALDHx_fwd_pc	enzyme_OCTALDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	OCTALDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_MONOMER_Aldh3b1_pc(132011.1745360856);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;216209.59304158032;227351.98456013968;132011.1745360856;379901.48128950933	234000.0
enzyme_OCTALDHx_rev_pc	enzyme_OCTALDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	OCTALDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_MONOMER_Aldh3b1_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0;0;0	234000.0
enzyme_OCTEAL2EDHx_fwd_pc	enzyme_OCTEAL2EDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	OCTEAL2EDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_MONOMER_Aldh3b1_pc(132011.1745360856);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;216209.59304158032;227351.98456013968;132011.1745360856;379901.48128950933	234000.0
enzyme_OCTEAL2EDHx_rev_pc	enzyme_OCTEAL2EDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	OCTEAL2EDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_MONOMER_Aldh3b1_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0;0;0	234000.0
enzyme_4H2HXEAL2EDHx_fwd_pc	enzyme_4H2HXEAL2EDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_MONOMER_Aldh3b1_pc	4H2HXEAL2EDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_MONOMER_Aldh3b1_pc(132011.1745360856)	384980.5107075103;385610.8627466209;216209.59304158032;132011.1745360856	234000.0
enzyme_4H2HXEAL2EDHx_rev_pc	enzyme_4H2HXEAL2EDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_MONOMER_Aldh3b1_pc	4H2HXEAL2EDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_MONOMER_Aldh3b1_pc(0)	0;0;0;0	234000.0
enzyme_4H2NNEAL2EDHx_fwd_pc	enzyme_4H2NNEAL2EDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_MONOMER_Aldh3b1_pc	4H2NNEAL2EDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_MONOMER_Aldh3b1_pc(132011.1745360856)	384980.5107075103;385610.8627466209;216209.59304158032;132011.1745360856	234000.0
enzyme_4H2NNEAL2EDHx_rev_pc	enzyme_4H2NNEAL2EDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_MONOMER_Aldh3b1_pc	4H2NNEAL2EDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_MONOMER_Aldh3b1_pc(0)	0;0;0;0	234000.0
enzyme_BZALDHx_fwd_pc	enzyme_BZALDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	BZALDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a1_pc(216209.59304158032);cplx_MONOMER_Aldh3b1_pc(132011.1745360856);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;216209.59304158032;132011.1745360856;379901.48128950933	234000.0
enzyme_BZALDHx_rev_pc	enzyme_BZALDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a1_pc;cplx_MONOMER_Aldh3b1_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	BZALDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a1_pc(0);cplx_MONOMER_Aldh3b1_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0;0	234000.0
enzyme_ABUTDx_fwd_pc	enzyme_ABUTDx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	ABUTDx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;227351.98456013968;379901.48128950933	234000.0
enzyme_ABUTDx_rev_pc	enzyme_ABUTDx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	ABUTDx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0	234000.0
enzyme_PPALDHx_fwd_pc	enzyme_PPALDHx_fwd	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	PPALDHx	forward	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(384980.5107075103);cplx_HOMOTETRAMER_Aldh1a7_pc(385610.8627466209);cplx_HOMODIMER_Aldh3a2_pc(227351.98456013968);cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	384980.5107075103;385610.8627466209;227351.98456013968;379901.48128950933	234000.0
enzyme_PPALDHx_rev_pc	enzyme_PPALDHx_rev	cplx_HOMOTETRAMER_Aldh1a1_pc;cplx_HOMOTETRAMER_Aldh1a7_pc;cplx_HOMODIMER_Aldh3a2_pc;cplx_HOMOTETRAMER_Aldh9a1_pc	PPALDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh1a1_pc(0);cplx_HOMOTETRAMER_Aldh1a7_pc(0);cplx_HOMODIMER_Aldh3a2_pc(0);cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0;0;0;0	234000.0
enzyme_ALDD20x_fwd_pc	enzyme_ALDD20x_fwd	cplx_HOMOTETRAMER_Aldh9a1_pc	ALDD20x	forward	pc	cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	379901.48128950933	234000.0
enzyme_ALDD20x_rev_pc	enzyme_ALDD20x_rev	cplx_HOMOTETRAMER_Aldh9a1_pc	ALDD20x	reverse	pc	cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0	234000.0
enzyme_BETALDDHx_fwd_pc	enzyme_BETALDDHx_fwd	cplx_HOMOTETRAMER_Aldh9a1_pc	BETALDDHx	forward	pc	cplx_HOMOTETRAMER_Aldh9a1_pc(379901.48128950933)	379901.48128950933	234000.0
enzyme_BETALDDHx_rev_pc	enzyme_BETALDDHx_rev	cplx_HOMOTETRAMER_Aldh9a1_pc	BETALDDHx	reverse	pc	cplx_HOMOTETRAMER_Aldh9a1_pc(0)	0	234000.0
enzyme_FBA2_fwd_pc	enzyme_FBA2_fwd	cplx_HOMOTETRAMER_Aldoa_pc;cplx_HOMOTETRAMER_Aldob_pc;cplx_HOMOTETRAMER_Aldoc_pc	FBA2	forward	pc	cplx_HOMOTETRAMER_Aldoa_pc(301720.3233544784);cplx_HOMOTETRAMER_Aldob_pc(302594.2663491555);cplx_HOMOTETRAMER_Aldoc_pc(301921.08908162365)	301720.3233544784;302594.2663491555;301921.08908162365	234000.0
enzyme_FBA2_rev_pc	enzyme_FBA2_rev	cplx_HOMOTETRAMER_Aldoa_pc;cplx_HOMOTETRAMER_Aldob_pc;cplx_HOMOTETRAMER_Aldoc_pc	FBA2	reverse	pc	cplx_HOMOTETRAMER_Aldoa_pc(301720.3233544784);cplx_HOMOTETRAMER_Aldob_pc(302594.2663491555);cplx_HOMOTETRAMER_Aldoc_pc(301921.08908162365)	301720.3233544784;302594.2663491555;301921.08908162365	234000.0
enzyme_FBA3_fwd_pc	enzyme_FBA3_fwd	cplx_HOMOTETRAMER_Aldoa_pc;cplx_HOMOTETRAMER_Aldob_pc;cplx_HOMOTETRAMER_Aldoc_pc	FBA3	forward	pc	cplx_HOMOTETRAMER_Aldoa_pc(301720.3233544784);cplx_HOMOTETRAMER_Aldob_pc(302594.2663491555);cplx_HOMOTETRAMER_Aldoc_pc(301921.08908162365)	301720.3233544784;302594.2663491555;301921.08908162365	234000.0
enzyme_FBA3_rev_pc	enzyme_FBA3_rev	cplx_HOMOTETRAMER_Aldoa_pc;cplx_HOMOTETRAMER_Aldob_pc;cplx_HOMOTETRAMER_Aldoc_pc	FBA3	reverse	pc	cplx_HOMOTETRAMER_Aldoa_pc(301720.3233544784);cplx_HOMOTETRAMER_Aldob_pc(302594.2663491555);cplx_HOMOTETRAMER_Aldoc_pc(301921.08908162365)	301720.3233544784;302594.2663491555;301921.08908162365	234000.0
enzyme_FBA6_fwd_pc	enzyme_FBA6_fwd	cplx_HOMOTETRAMER_Aldoa_pc;cplx_HOMOTETRAMER_Aldob_pc;cplx_HOMOTETRAMER_Aldoc_pc	FBA6	forward	pc	cplx_HOMOTETRAMER_Aldoa_pc(301720.3233544784);cplx_HOMOTETRAMER_Aldob_pc(302594.2663491555);cplx_HOMOTETRAMER_Aldoc_pc(301921.08908162365)	301720.3233544784;302594.2663491555;301921.08908162365	234000.0
enzyme_FBA6_rev_pc	enzyme_FBA6_rev	cplx_HOMOTETRAMER_Aldoa_pc;cplx_HOMOTETRAMER_Aldob_pc;cplx_HOMOTETRAMER_Aldoc_pc	FBA6	reverse	pc	cplx_HOMOTETRAMER_Aldoa_pc(301720.3233544784);cplx_HOMOTETRAMER_Aldob_pc(302594.2663491555);cplx_HOMOTETRAMER_Aldoc_pc(301921.08908162365)	301720.3233544784;302594.2663491555;301921.08908162365	234000.0
enzyme_FBA_fwd_pc	enzyme_FBA_fwd	cplx_HOMOTETRAMER_Aldoa_pc;cplx_HOMOTETRAMER_Aldob_pc;cplx_HOMOTETRAMER_Aldoc_pc	FBA	forward	pc	cplx_HOMOTETRAMER_Aldoa_pc(301720.3233544784);cplx_HOMOTETRAMER_Aldob_pc(302594.2663491555);cplx_HOMOTETRAMER_Aldoc_pc(301921.08908162365)	301720.3233544784;302594.2663491555;301921.08908162365	234000.0
