enzyme	complex	complex_keff	compartment	reactions	direction
enzyme_EET56EPHX_rev	cplx_HOMODIMER_Ephx2	0	pc	EET56EPHX	eet56_c + h2o_c <-- dhet56_c
enzyme_EET56EPHX_rev	cplx_MONOMER_Ephx1	0	pc	EET56EPHX	eet56_c + h2o_c <-- dhet56_c
enzyme_EET89EPHX_fwd	cplx_HOMODIMER_Ephx2	251515.54347600485	pc	EET89EPHX	eet89_c + h2o_c --> dhet89_c
enzyme_EET89EPHX_fwd	cplx_MONOMER_Ephx1	131356.55475047763	pc	EET89EPHX	eet89_c + h2o_c --> dhet89_c
enzyme_EET89EPHX_rev	cplx_HOMODIMER_Ephx2	0	pc	EET89EPHX	eet89_c + h2o_c <-- dhet89_c
enzyme_EET89EPHX_rev	cplx_MONOMER_Ephx1	0	pc	EET89EPHX	eet89_c + h2o_c <-- dhet89_c
enzyme_EHGLAT_fwd	cplx_HOMODIMER_Got1	200641.91732364177	pc	EHGLAT	akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c
enzyme_EHGLAT_rev	cplx_HOMODIMER_Got1	0	pc	EHGLAT	akg_c + e4hglu_c <-- 4h2oglt_c + glu__L_c
enzyme_EMCD_fwd	cplx_MONOMER_Echdc1	97768.55555209854	pc	EMCD	ethmalcoa__S_c + h_c --> btcoa_c + co2_c
enzyme_EMCD_rev	cplx_MONOMER_Echdc1	0	pc	EMCD	ethmalcoa__S_c + h_c <-- btcoa_c + co2_c
enzyme_ENOPH_fwd	cplx_MONOMER_Enoph1	83161.52984354994	pc	ENOPH	dkmpp_c + h2o_c --> dhmtp_c + h_c + pi_c
enzyme_ENOPH_rev	cplx_MONOMER_Enoph1	0	pc	ENOPH	dkmpp_c + h2o_c <-- dhmtp_c + h_c + pi_c
enzyme_ENO_fwd	cplx_HETERODIMER_Eno_Ab	203352.06559790636	pc	ENO	2pg_c --> h2o_c + pep_c
enzyme_ENO_fwd	cplx_HETERODIMER_Eno_Ag	203767.62204528655	pc	ENO	2pg_c --> h2o_c + pep_c
enzyme_ENO_fwd	cplx_HETERODIMER_Eno_Bg	203581.57134270348	pc	ENO	2pg_c --> h2o_c + pep_c
enzyme_ENO_fwd	cplx_HOMODIMER_Eno1	203538.18622460502	pc	ENO	2pg_c --> h2o_c + pep_c
enzyme_ENO_fwd	cplx_HOMODIMER_Eno2	203996.9717857841	pc	ENO	2pg_c --> h2o_c + pep_c
enzyme_ENO_fwd	cplx_HOMODIMER_Eno3	203165.88817075692	pc	ENO	2pg_c --> h2o_c + pep_c
enzyme_ENO_rev	cplx_HETERODIMER_Eno_Ab	203352.06559790636	pc	ENO	2pg_c <-- h2o_c + pep_c
enzyme_ENO_rev	cplx_HETERODIMER_Eno_Ag	203767.62204528655	pc	ENO	2pg_c <-- h2o_c + pep_c
enzyme_ENO_rev	cplx_HETERODIMER_Eno_Bg	203581.57134270348	pc	ENO	2pg_c <-- h2o_c + pep_c
enzyme_ENO_rev	cplx_HOMODIMER_Eno1	203538.18622460502	pc	ENO	2pg_c <-- h2o_c + pep_c
enzyme_ENO_rev	cplx_HOMODIMER_Eno2	203996.9717857841	pc	ENO	2pg_c <-- h2o_c + pep_c
enzyme_ENO_rev	cplx_HOMODIMER_Eno3	203165.88817075692	pc	ENO	2pg_c <-- h2o_c + pep_c
enzyme_EPOME1213EPHX_fwd	cplx_HOMODIMER_Ephx2	251515.54347600485	pc	EPOME1213EPHX	epome1213_c + h2o_c --> dihome1213_c
enzyme_EPOME1213EPHX_fwd	cplx_MONOMER_Ephx1	131356.55475047763	pc	EPOME1213EPHX	epome1213_c + h2o_c --> dihome1213_c
enzyme_EPOME1213EPHX_rev	cplx_HOMODIMER_Ephx2	0	pc	EPOME1213EPHX	epome1213_c + h2o_c <-- dihome1213_c
enzyme_EPOME1213EPHX_rev	cplx_MONOMER_Ephx1	0	pc	EPOME1213EPHX	epome1213_c + h2o_c <-- dihome1213_c
enzyme_EPOME910EPHX_fwd	cplx_HOMODIMER_Ephx2	251515.54347600485	pc	EPOME910EPHX	epome910_c + h2o_c --> dihome910_c
enzyme_EPOME910EPHX_fwd	cplx_MONOMER_Ephx1	131356.55475047763	pc	EPOME910EPHX	epome910_c + h2o_c --> dihome910_c
enzyme_EPOME910EPHX_rev	cplx_HOMODIMER_Ephx2	0	pc	EPOME910EPHX	epome910_c + h2o_c <-- dihome910_c
enzyme_EPOME910EPHX_rev	cplx_MONOMER_Ephx1	0	pc	EPOME910EPHX	epome910_c + h2o_c <-- dihome910_c
enzyme_ERGOTHtuNa_fwd	cplx_MONOMER_Slc22a16	169621.88434511903	pc	ERGOTHtuNa	ergoth_e + na1_e --> ergoth_c + na1_c
enzyme_ERGOTHtuNa_fwd	cplx_MONOMER_Slc22a4	149157.02219564831	pc	ERGOTHtuNa	ergoth_e + na1_e --> ergoth_c + na1_c
enzyme_ERGOTHtuNa_rev	cplx_MONOMER_Slc22a16	0	pc	ERGOTHtuNa	ergoth_e + na1_e <-- ergoth_c + na1_c
enzyme_ERGOTHtuNa_rev	cplx_MONOMER_Slc22a4	0	pc	ERGOTHtuNa	ergoth_e + na1_e <-- ergoth_c + na1_c
enzyme_ERTHSD_Dy_fwd	cplx_HOMOTETRAMER_Sord	292641.70377099677	pc	ERTHSD_Dy	erthrs__D_c + h_c + nadph_c --> erylt_c + nadp_c
enzyme_ERTHSD_Dy_rev	cplx_HOMOTETRAMER_Sord	292641.70377099677	pc	ERTHSD_Dy	erthrs__D_c + h_c + nadph_c <-- erylt_c + nadp_c
enzyme_ESTRADIOL23Q1ERx_fwd	cplx_COMPLEX_Cyb5r3_B5a	153276.6306952462	pc	ESTRADIOL23Q1ERx	2.0 estradiol23qn_c + h_c + nadh_c --> 2.0 estradiol23sqn_c + nad_c
enzyme_ESTRADIOL23Q1ERx_fwd	cplx_COMPLEX_Cyb5r3_B5b	157090.90980651532	pc	ESTRADIOL23Q1ERx	2.0 estradiol23qn_c + h_c + nadh_c --> 2.0 estradiol23sqn_c + nad_c
enzyme_ESTRADIOL23Q1ERx_fwd	cplx_MONOMER_Cyb5r3	94994.42998330417	pc	ESTRADIOL23Q1ERx	2.0 estradiol23qn_c + h_c + nadh_c --> 2.0 estradiol23sqn_c + nad_c
enzyme_ESTRADIOL23Q1ERx_rev	cplx_COMPLEX_Cyb5r3_B5a	0	pc	ESTRADIOL23Q1ERx	2.0 estradiol23qn_c + h_c + nadh_c <-- 2.0 estradiol23sqn_c + nad_c
enzyme_ESTRADIOL23Q1ERx_rev	cplx_COMPLEX_Cyb5r3_B5b	0	pc	ESTRADIOL23Q1ERx	2.0 estradiol23qn_c + h_c + nadh_c <-- 2.0 estradiol23sqn_c + nad_c
enzyme_ESTRADIOL23Q1ERx_rev	cplx_MONOMER_Cyb5r3	0	pc	ESTRADIOL23Q1ERx	2.0 estradiol23qn_c + h_c + nadh_c <-- 2.0 estradiol23sqn_c + nad_c
enzyme_ESTRADIOL23Q2ERy_fwd	cplx_HOMODIMER_Akr7a5	182023.80197614338	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c --> 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_fwd	cplx_MONOMER_Akr1b1	98316.24156058677	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c --> 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_fwd	cplx_MONOMER_Akr1c13	101039.2531100634	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c --> 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_fwd	cplx_MONOMER_Akr1c18	101274.40343989005	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c --> 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_fwd	cplx_MONOMER_Akr1c21	100668.56907512565	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c --> 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_fwd	cplx_MONOMER_Akr1c6	101028.88696157775	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c --> 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_rev	cplx_HOMODIMER_Akr7a5	0	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c <-- 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_rev	cplx_MONOMER_Akr1b1	0	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c <-- 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_rev	cplx_MONOMER_Akr1c13	0	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c <-- 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_rev	cplx_MONOMER_Akr1c18	0	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c <-- 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_rev	cplx_MONOMER_Akr1c21	0	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c <-- 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERy_rev	cplx_MONOMER_Akr1c6	0	pc	ESTRADIOL23Q2ERy	estradiol23qn_c + h_c + nadph_c <-- 2hoxe2_c + nadp_c
enzyme_ESTRADIOL23Q2ERz_fwd	cplx_HOMODIMER_Nqo2	131196.76864799752	pc	ESTRADIOL23Q2ERz	estradiol23qn_c + h_c + rnamh_c --> 2hoxe2_c + rnam_c
enzyme_ESTRADIOL23Q2ERz_rev	cplx_HOMODIMER_Nqo2	0	pc	ESTRADIOL23Q2ERz	estradiol23qn_c + h_c + rnamh_c <-- 2hoxe2_c + rnam_c
enzyme_ESTRADIOL34Q1ERx_fwd	cplx_COMPLEX_Cyb5r3_B5a	153276.6306952462	pc	ESTRADIOL34Q1ERx	2.0 estradiol34qn_c + h_c + nadh_c --> 2.0 estradiol34sqn_c + nad_c
enzyme_ESTRADIOL34Q1ERx_fwd	cplx_COMPLEX_Cyb5r3_B5b	157090.90980651532	pc	ESTRADIOL34Q1ERx	2.0 estradiol34qn_c + h_c + nadh_c --> 2.0 estradiol34sqn_c + nad_c
enzyme_ESTRADIOL34Q1ERx_fwd	cplx_MONOMER_Cyb5r3	94994.42998330417	pc	ESTRADIOL34Q1ERx	2.0 estradiol34qn_c + h_c + nadh_c --> 2.0 estradiol34sqn_c + nad_c
enzyme_ESTRADIOL34Q1ERx_rev	cplx_COMPLEX_Cyb5r3_B5a	0	pc	ESTRADIOL34Q1ERx	2.0 estradiol34qn_c + h_c + nadh_c <-- 2.0 estradiol34sqn_c + nad_c
enzyme_ESTRADIOL34Q1ERx_rev	cplx_COMPLEX_Cyb5r3_B5b	0	pc	ESTRADIOL34Q1ERx	2.0 estradiol34qn_c + h_c + nadh_c <-- 2.0 estradiol34sqn_c + nad_c
enzyme_ESTRADIOL34Q1ERx_rev	cplx_MONOMER_Cyb5r3	0	pc	ESTRADIOL34Q1ERx	2.0 estradiol34qn_c + h_c + nadh_c <-- 2.0 estradiol34sqn_c + nad_c
enzyme_ESTRADIOL34Q2ERy_fwd	cplx_HOMODIMER_Akr7a5	182023.80197614338	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c --> 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_fwd	cplx_MONOMER_Akr1b1	98316.24156058677	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c --> 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_fwd	cplx_MONOMER_Akr1c13	101039.2531100634	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c --> 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_fwd	cplx_MONOMER_Akr1c18	101274.40343989005	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c --> 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_fwd	cplx_MONOMER_Akr1c21	100668.56907512565	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c --> 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_fwd	cplx_MONOMER_Akr1c6	101028.88696157775	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c --> 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_rev	cplx_HOMODIMER_Akr7a5	0	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c <-- 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_rev	cplx_MONOMER_Akr1b1	0	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c <-- 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_rev	cplx_MONOMER_Akr1c13	0	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c <-- 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_rev	cplx_MONOMER_Akr1c18	0	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c <-- 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_rev	cplx_MONOMER_Akr1c21	0	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c <-- 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERy_rev	cplx_MONOMER_Akr1c6	0	pc	ESTRADIOL34Q2ERy	estradiol34qn_c + h_c + nadph_c <-- 4hoxe2_c + nadp_c
enzyme_ESTRADIOL34Q2ERz_fwd	cplx_HOMODIMER_Nqo2	131196.76864799752	pc	ESTRADIOL34Q2ERz	estradiol34qn_c + h_c + rnamh_c --> 4hoxe2_c + rnam_c
enzyme_ESTRADIOL34Q2ERz_rev	cplx_HOMODIMER_Nqo2	0	pc	ESTRADIOL34Q2ERz	estradiol34qn_c + h_c + rnamh_c <-- 4hoxe2_c + rnam_c
enzyme_ESTRONE23Q1ERx_fwd	cplx_COMPLEX_Cyb5r3_B5a	153276.6306952462	pc	ESTRONE23Q1ERx	2.0 estrone23qn_c + h_c + nadh_c --> 2.0 estrone23sqn_c + nad_c
enzyme_ESTRONE23Q1ERx_fwd	cplx_COMPLEX_Cyb5r3_B5b	157090.90980651532	pc	ESTRONE23Q1ERx	2.0 estrone23qn_c + h_c + nadh_c --> 2.0 estrone23sqn_c + nad_c
enzyme_ESTRONE23Q1ERx_fwd	cplx_MONOMER_Cyb5r3	94994.42998330417	pc	ESTRONE23Q1ERx	2.0 estrone23qn_c + h_c + nadh_c --> 2.0 estrone23sqn_c + nad_c
enzyme_ESTRONE23Q1ERx_rev	cplx_COMPLEX_Cyb5r3_B5a	0	pc	ESTRONE23Q1ERx	2.0 estrone23qn_c + h_c + nadh_c <-- 2.0 estrone23sqn_c + nad_c
enzyme_ESTRONE23Q1ERx_rev	cplx_COMPLEX_Cyb5r3_B5b	0	pc	ESTRONE23Q1ERx	2.0 estrone23qn_c + h_c + nadh_c <-- 2.0 estrone23sqn_c + nad_c
enzyme_ESTRONE23Q1ERx_rev	cplx_MONOMER_Cyb5r3	0	pc	ESTRONE23Q1ERx	2.0 estrone23qn_c + h_c + nadh_c <-- 2.0 estrone23sqn_c + nad_c
enzyme_ESTRONE23Q2ERy_fwd	cplx_HOMODIMER_Akr7a5	182023.80197614338	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c --> 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_fwd	cplx_MONOMER_Akr1b1	98316.24156058677	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c --> 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_fwd	cplx_MONOMER_Akr1c13	101039.2531100634	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c --> 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_fwd	cplx_MONOMER_Akr1c18	101274.40343989005	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c --> 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_fwd	cplx_MONOMER_Akr1c21	100668.56907512565	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c --> 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_fwd	cplx_MONOMER_Akr1c6	101028.88696157775	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c --> 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_rev	cplx_HOMODIMER_Akr7a5	0	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c <-- 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_rev	cplx_MONOMER_Akr1b1	0	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c <-- 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_rev	cplx_MONOMER_Akr1c13	0	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c <-- 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_rev	cplx_MONOMER_Akr1c18	0	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c <-- 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_rev	cplx_MONOMER_Akr1c21	0	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c <-- 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERy_rev	cplx_MONOMER_Akr1c6	0	pc	ESTRONE23Q2ERy	estrone23qn_c + h_c + nadph_c <-- 2hoxe1_c + nadp_c
enzyme_ESTRONE23Q2ERz_fwd	cplx_HOMODIMER_Nqo2	131196.76864799752	pc	ESTRONE23Q2ERz	estrone23qn_c + h_c + rnamh_c --> 2hoxe1_c + rnam_c
enzyme_ESTRONE23Q2ERz_rev	cplx_HOMODIMER_Nqo2	0	pc	ESTRONE23Q2ERz	estrone23qn_c + h_c + rnamh_c <-- 2hoxe1_c + rnam_c
enzyme_ESTRONE34Q1ERx_fwd	cplx_COMPLEX_Cyb5r3_B5a	153276.6306952462	pc	ESTRONE34Q1ERx	2.0 estrone34qn_c + h_c + nadh_c --> 2.0 estrone34sqn_c + nad_c
enzyme_ESTRONE34Q1ERx_fwd	cplx_COMPLEX_Cyb5r3_B5b	157090.90980651532	pc	ESTRONE34Q1ERx	2.0 estrone34qn_c + h_c + nadh_c --> 2.0 estrone34sqn_c + nad_c
enzyme_ESTRONE34Q1ERx_fwd	cplx_MONOMER_Cyb5r3	94994.42998330417	pc	ESTRONE34Q1ERx	2.0 estrone34qn_c + h_c + nadh_c --> 2.0 estrone34sqn_c + nad_c
enzyme_ESTRONE34Q1ERx_rev	cplx_COMPLEX_Cyb5r3_B5a	0	pc	ESTRONE34Q1ERx	2.0 estrone34qn_c + h_c + nadh_c <-- 2.0 estrone34sqn_c + nad_c
enzyme_ESTRONE34Q1ERx_rev	cplx_COMPLEX_Cyb5r3_B5b	0	pc	ESTRONE34Q1ERx	2.0 estrone34qn_c + h_c + nadh_c <-- 2.0 estrone34sqn_c + nad_c
enzyme_ESTRONE34Q1ERx_rev	cplx_MONOMER_Cyb5r3	0	pc	ESTRONE34Q1ERx	2.0 estrone34qn_c + h_c + nadh_c <-- 2.0 estrone34sqn_c + nad_c
enzyme_ESTRONE34Q2ERy_fwd	cplx_HOMODIMER_Akr7a5	182023.80197614338	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c --> 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_fwd	cplx_MONOMER_Akr1b1	98316.24156058677	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c --> 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_fwd	cplx_MONOMER_Akr1c13	101039.2531100634	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c --> 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_fwd	cplx_MONOMER_Akr1c18	101274.40343989005	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c --> 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_fwd	cplx_MONOMER_Akr1c21	100668.56907512565	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c --> 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_fwd	cplx_MONOMER_Akr1c6	101028.88696157775	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c --> 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_rev	cplx_HOMODIMER_Akr7a5	0	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c <-- 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_rev	cplx_MONOMER_Akr1b1	0	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c <-- 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_rev	cplx_MONOMER_Akr1c13	0	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c <-- 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_rev	cplx_MONOMER_Akr1c18	0	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c <-- 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_rev	cplx_MONOMER_Akr1c21	0	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c <-- 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERy_rev	cplx_MONOMER_Akr1c6	0	pc	ESTRONE34Q2ERy	estrone34qn_c + h_c + nadph_c <-- 4hoxe1_c + nadp_c
enzyme_ESTRONE34Q2ERz_fwd	cplx_HOMODIMER_Nqo2	131196.76864799752	pc	ESTRONE34Q2ERz	estrone34qn_c + h_c + rnamh_c --> 4hoxe1_c + rnam_c
enzyme_ESTRONE34Q2ERz_rev	cplx_HOMODIMER_Nqo2	0	pc	ESTRONE34Q2ERz	estrone34qn_c + h_c + rnamh_c <-- 4hoxe1_c + rnam_c
enzyme_ESTRONEDHy_fwd	cplx_HOMOTETRAMER_Dhrs11	233275.98490994185	pc	ESTRONEDHy	estrone_c + h_c + nadph_c --> estradiol_c + nadp_c
enzyme_ESTRONEDHy_fwd	cplx_MONOMER_Akr1c13	101039.2531100634	pc	ESTRONEDHy	estrone_c + h_c + nadph_c --> estradiol_c + nadp_c
enzyme_ESTRONEDHy_fwd	cplx_MONOMER_Akr1c18	101274.40343989005	pc	ESTRONEDHy	estrone_c + h_c + nadph_c --> estradiol_c + nadp_c
enzyme_ESTRONEDHy_fwd	cplx_MONOMER_Akr1c21	100668.56907512565	pc	ESTRONEDHy	estrone_c + h_c + nadph_c --> estradiol_c + nadp_c
enzyme_ESTRONEDHy_fwd	cplx_MONOMER_Akr1c6	101028.88696157775	pc	ESTRONEDHy	estrone_c + h_c + nadph_c --> estradiol_c + nadp_c
enzyme_ESTRONEDHy_fwd	cplx_MONOMER_Hsd17b11	92383.52168134402	pc	ESTRONEDHy	estrone_c + h_c + nadph_c --> estradiol_c + nadp_c
enzyme_ESTRONEDHy_fwd	cplx_MONOMER_Hsd17b12	96298.71222350105	pc	ESTRONEDHy	estrone_c + h_c + nadph_c --> estradiol_c + nadp_c
enzyme_ESTRONEDHy_rev	cplx_HOMOTETRAMER_Dhrs11	233275.98490994185	pc	ESTRONEDHy	estrone_c + h_c + nadph_c <-- estradiol_c + nadp_c
enzyme_ESTRONEDHy_rev	cplx_MONOMER_Akr1c13	101039.2531100634	pc	ESTRONEDHy	estrone_c + h_c + nadph_c <-- estradiol_c + nadp_c
enzyme_ESTRONEDHy_rev	cplx_MONOMER_Akr1c18	101274.40343989005	pc	ESTRONEDHy	estrone_c + h_c + nadph_c <-- estradiol_c + nadp_c
enzyme_ESTRONEDHy_rev	cplx_MONOMER_Akr1c21	100668.56907512565	pc	ESTRONEDHy	estrone_c + h_c + nadph_c <-- estradiol_c + nadp_c
enzyme_ESTRONEDHy_rev	cplx_MONOMER_Akr1c6	101028.88696157775	pc	ESTRONEDHy	estrone_c + h_c + nadph_c <-- estradiol_c + nadp_c
enzyme_ESTRONEDHy_rev	cplx_MONOMER_Hsd17b11	92383.52168134402	pc	ESTRONEDHy	estrone_c + h_c + nadph_c <-- estradiol_c + nadp_c
enzyme_ESTRONEDHy_rev	cplx_MONOMER_Hsd17b12	96298.71222350105	pc	ESTRONEDHy	estrone_c + h_c + nadph_c <-- estradiol_c + nadp_c
enzyme_ESTRONESte_fwd	cplx_MONOMER_Slco1a1	170432.4222900338	pc	ESTRONESte	estrones_e --> estrones_c
enzyme_ESTRONESte_fwd	cplx_MONOMER_Slco1a4	169676.6442638109	pc	ESTRONESte	estrones_e --> estrones_c
enzyme_ESTRONESte_fwd	cplx_MONOMER_Slco1a5	170883.2986081977	pc	ESTRONESte	estrones_e --> estrones_c
enzyme_ESTRONESte_fwd	cplx_MONOMER_Slco1a6	169995.66667382378	pc	ESTRONESte	estrones_e --> estrones_c
enzyme_ESTRONESte_fwd	cplx_MONOMER_Slco2b1	170661.9865874178	pc	ESTRONESte	estrones_e --> estrones_c
enzyme_ESTRONESte_rev	cplx_MONOMER_Slco1a1	170432.4222900338	pc	ESTRONESte	estrones_e <-- estrones_c
enzyme_ESTRONESte_rev	cplx_MONOMER_Slco1a4	169676.6442638109	pc	ESTRONESte	estrones_e <-- estrones_c
enzyme_ESTRONESte_rev	cplx_MONOMER_Slco1a5	170883.2986081977	pc	ESTRONESte	estrones_e <-- estrones_c
enzyme_ESTRONESte_rev	cplx_MONOMER_Slco1a6	169995.66667382378	pc	ESTRONESte	estrones_e <-- estrones_c
enzyme_ESTRONESte_rev	cplx_MONOMER_Slco2b1	170661.9865874178	pc	ESTRONESte	estrones_e <-- estrones_c
enzyme_ETHAt_fwd	cplx_MONOMER_Slc44a1	168160.86628004478	pc	ETHAt	etha_c --> etha_e
enzyme_ETHAt_fwd	cplx_MONOMER_Slc44a2	180175.01862838469	pc	ETHAt	etha_c --> etha_e
enzyme_ETHAt_rev	cplx_MONOMER_Slc44a1	168160.86628004478	pc	ETHAt	etha_c <-- etha_e
enzyme_ETHAt_rev	cplx_MONOMER_Slc44a2	180175.01862838469	pc	ETHAt	etha_c <-- etha_e
enzyme_ETHP_fwd	cplx_MONOMER_Phospho1	86047.16149825185	pc	ETHP	ethamp_c + h2o_c --> etha_c + pi_c
enzyme_ETHP_rev	cplx_MONOMER_Phospho1	0	pc	ETHP	ethamp_c + h2o_c <-- etha_c + pi_c
enzyme_ETHPe_fwd	cplx_HOMODIMER_Alpl	236273.32979767158	pc	ETHPe	ethamp_e + h2o_e --> etha_e + pi_e
enzyme_ETHPe_fwd	cplx_MONOMER_Phospho1	86047.16149825185	pc	ETHPe	ethamp_e + h2o_e --> etha_e + pi_e
enzyme_ETHPe_rev	cplx_HOMODIMER_Alpl	0	pc	ETHPe	ethamp_e + h2o_e <-- etha_e + pi_e
enzyme_ETHPe_rev	cplx_MONOMER_Phospho1	0	pc	ETHPe	ethamp_e + h2o_e <-- etha_e + pi_e
enzyme_F1PP_fwd	cplx_MONOMER_Armt1	127502.45841127918	pc	F1PP	f1p_c + h2o_c --> fru_c + pi_c
enzyme_F1PP_rev	cplx_MONOMER_Armt1	0	pc	F1PP	f1p_c + h2o_c <-- fru_c + pi_c
enzyme_F6PP_fwd	cplx_MONOMER_Armt1	127502.45841127918	pc	F6PP	f6p_c + h2o_c --> fru_c + pi_c
enzyme_F6PP_rev	cplx_MONOMER_Armt1	0	pc	F6PP	f6p_c + h2o_c <-- fru_c + pi_c
