enzyme	complex	complex_keff	compartment	reactions	direction
enzyme_HEXGA2_fwd	cplx_HOMODIMER_HEXA	247881.2487334557	pc	HEXGA2	ga2_hs_c + h2o_c --> acgal_c + galgluside_hs_c
enzyme_HEXGA2_fwd	cplx_HOMODIMER_HEXB	255342.76736030533	pc	HEXGA2	ga2_hs_c + h2o_c --> acgal_c + galgluside_hs_c
enzyme_HEXGA2_rev	cplx_HETERODIMER_HEXAB	0	pc	HEXGA2	ga2_hs_c + h2o_c <-- acgal_c + galgluside_hs_c
enzyme_HEXGA2_rev	cplx_HOMODIMER_HEXA	0	pc	HEXGA2	ga2_hs_c + h2o_c <-- acgal_c + galgluside_hs_c
enzyme_HEXGA2_rev	cplx_HOMODIMER_HEXB	0	pc	HEXGA2	ga2_hs_c + h2o_c <-- acgal_c + galgluside_hs_c
enzyme_HEXGBSIDE_fwd	cplx_HETERODIMER_HEXAB	251621.2277733931	pc	HEXGBSIDE	gbside_hs_c + h2o_c --> acgal_c + thcrm_hs_c
enzyme_HEXGBSIDE_fwd	cplx_HOMODIMER_HEXA	247881.2487334557	pc	HEXGBSIDE	gbside_hs_c + h2o_c --> acgal_c + thcrm_hs_c
enzyme_HEXGBSIDE_fwd	cplx_HOMODIMER_HEXB	255342.76736030533	pc	HEXGBSIDE	gbside_hs_c + h2o_c --> acgal_c + thcrm_hs_c
enzyme_HEXGBSIDE_rev	cplx_HETERODIMER_HEXAB	0	pc	HEXGBSIDE	gbside_hs_c + h2o_c <-- acgal_c + thcrm_hs_c
enzyme_HEXGBSIDE_rev	cplx_HOMODIMER_HEXA	0	pc	HEXGBSIDE	gbside_hs_c + h2o_c <-- acgal_c + thcrm_hs_c
enzyme_HEXGBSIDE_rev	cplx_HOMODIMER_HEXB	0	pc	HEXGBSIDE	gbside_hs_c + h2o_c <-- acgal_c + thcrm_hs_c
enzyme_HEXGM2_fwd	cplx_HETERODIMER_HEXAB	251621.2277733931	pc	HEXGM2	gm2_hs_c + h2o_c --> acgal_c + gm3_hs_c
enzyme_HEXGM2_fwd	cplx_HOMODIMER_HEXA	247881.2487334557	pc	HEXGM2	gm2_hs_c + h2o_c --> acgal_c + gm3_hs_c
enzyme_HEXGM2_fwd	cplx_HOMODIMER_HEXB	255342.76736030533	pc	HEXGM2	gm2_hs_c + h2o_c --> acgal_c + gm3_hs_c
enzyme_HEXGM2_rev	cplx_HETERODIMER_HEXAB	0	pc	HEXGM2	gm2_hs_c + h2o_c <-- acgal_c + gm3_hs_c
enzyme_HEXGM2_rev	cplx_HOMODIMER_HEXA	0	pc	HEXGM2	gm2_hs_c + h2o_c <-- acgal_c + gm3_hs_c
enzyme_HEXGM2_rev	cplx_HOMODIMER_HEXB	0	pc	HEXGM2	gm2_hs_c + h2o_c <-- acgal_c + gm3_hs_c
enzyme_HISADMARGNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISADMARGNaEx	admarg__L_c + his__L_e + na1_e --> admarg__L_e + his__L_c + na1_c
enzyme_HISADMARGNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HISADMARGNaEx	admarg__L_c + his__L_e + na1_e <-- admarg__L_e + his__L_c + na1_c
enzyme_HISARGNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISARGNaEx	arg__L_c + his__L_e + na1_e --> arg__L_e + his__L_c + na1_c
enzyme_HISARGNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HISARGNaEx	arg__L_c + his__L_e + na1_e <-- arg__L_e + his__L_c + na1_c
enzyme_HISCITRNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISCITRNaEx	citr__L_c + his__L_e + na1_e --> citr__L_e + his__L_c + na1_c
enzyme_HISCITRNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HISCITRNaEx	citr__L_c + his__L_e + na1_e <-- citr__L_e + his__L_c + na1_c
enzyme_HISCITRtex_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISCITRtex	citr__L_c + his__L_e --> citr__L_e + his__L_c
enzyme_HISCITRtex_fwd	cplx_MONOMER_SLC7A1	159872.28671324835	pc	HISCITRtex	citr__L_c + his__L_e --> citr__L_e + his__L_c
enzyme_HISCITRtex_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISCITRtex	citr__L_c + his__L_e <-- citr__L_e + his__L_c
enzyme_HISCITRtex_rev	cplx_MONOMER_SLC7A1	159872.28671324835	pc	HISCITRtex	citr__L_c + his__L_e <-- citr__L_e + his__L_c
enzyme_HISD_fwd	cplx_MONOMER_HAL	168763.96192601707	pc	HISD	his__L_c --> nh4_c + urcan_c
enzyme_HISD_rev	cplx_MONOMER_HAL	0	pc	HISD	his__L_c <-- nh4_c + urcan_c
enzyme_HISLYSNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISLYSNaEx	his__L_e + lys__L_c + na1_e --> his__L_c + lys__L_e + na1_c
enzyme_HISLYSNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HISLYSNaEx	his__L_e + lys__L_c + na1_e <-- his__L_c + lys__L_e + na1_c
enzyme_HISLYStex_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISLYStex	his__L_c + lys__L_e --> his__L_e + lys__L_c
enzyme_HISLYStex_fwd	cplx_MONOMER_SLC7A1	159872.28671324835	pc	HISLYStex	his__L_c + lys__L_e --> his__L_e + lys__L_c
enzyme_HISLYStex_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISLYStex	his__L_c + lys__L_e <-- his__L_e + lys__L_c
enzyme_HISLYStex_rev	cplx_MONOMER_SLC7A1	159872.28671324835	pc	HISLYStex	his__L_c + lys__L_e <-- his__L_e + lys__L_c
enzyme_HISMMARGNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISMMARGNaEx	his__L_e + mmarg__L_c + na1_e --> his__L_c + mmarg__L_e + na1_c
enzyme_HISMMARGNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HISMMARGNaEx	his__L_e + mmarg__L_c + na1_e <-- his__L_c + mmarg__L_e + na1_c
enzyme_HISORNNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISORNNaEx	his__L_e + na1_e + orn__L_c --> his__L_c + na1_c + orn__L_e
enzyme_HISORNNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	HISORNNaEx	his__L_e + na1_e + orn__L_c <-- his__L_c + na1_c + orn__L_e
enzyme_HISORNtex_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISORNtex	his__L_e + orn__L_c --> his__L_c + orn__L_e
enzyme_HISORNtex_fwd	cplx_MONOMER_SLC7A1	159872.28671324835	pc	HISORNtex	his__L_e + orn__L_c --> his__L_c + orn__L_e
enzyme_HISORNtex_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	253103.2002019231	pc	HISORNtex	his__L_e + orn__L_c <-- his__L_c + orn__L_e
enzyme_HISORNtex_rev	cplx_MONOMER_SLC7A1	159872.28671324835	pc	HISORNtex	his__L_e + orn__L_c <-- his__L_c + orn__L_e
enzyme_HISTANMT_fwd	cplx_MONOMER_HNMT	93939.59095458806	pc	HISTANMT	amet__L_c + hista_c --> ahcys__L_c + h_c + mhista_c
enzyme_HISTANMT_rev	cplx_MONOMER_HNMT	0	pc	HISTANMT	amet__L_c + hista_c <-- ahcys__L_c + h_c + mhista_c
enzyme_HISTRS_fwd	cplx_HOMODIMER_HARS1	237765.93683077922	pc	HISTRS	atp_c + his__L_c + trnahis_c --> amp_c + histrna_c + ppi_c
enzyme_HISTRS_rev	cplx_HOMODIMER_HARS1	0	pc	HISTRS	atp_c + his__L_c + trnahis_c <-- amp_c + histrna_c + ppi_c
enzyme_HIStec_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250346.04101346733	pc	HIStec	his__L_c --> his__L_e
enzyme_HIStec_fwd	cplx_MONOMER_SLC43A1	148835.64298804704	pc	HIStec	his__L_c --> his__L_e
enzyme_HIStec_fwd	cplx_MONOMER_SLC43A2	151139.3867358208	pc	HIStec	his__L_c --> his__L_e
enzyme_HIStec_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250346.04101346733	pc	HIStec	his__L_c <-- his__L_e
enzyme_HIStec_rev	cplx_MONOMER_SLC43A1	148835.64298804704	pc	HIStec	his__L_c <-- his__L_e
enzyme_HIStec_rev	cplx_MONOMER_SLC43A2	151139.3867358208	pc	HIStec	his__L_c <-- his__L_e
enzyme_HMBS_fwd	cplx_MONOMER_HMBS	103134.47292421607	pc	HMBS	h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c
enzyme_HMBS_rev	cplx_MONOMER_HMBS	0	pc	HMBS	h2o_c + 4.0 ppbng_c <-- hmbil_c + 4.0 nh4_c
enzyme_HMGTHDH_fwd	cplx_HOMODIMER_ADH5	180399.34512579083	pc	HMGTHDH	hmgth_c + nad_c --> h_c + nadh_c + sforgth_c
enzyme_HMGTHDH_rev	cplx_HOMODIMER_ADH5	180399.34512579083	pc	HMGTHDH	hmgth_c + nad_c <-- h_c + nadh_c + sforgth_c
enzyme_HMOBD_Cltex_fwd	cplx_HOMODIMER_SLC4A1	365272.8696180847	pc	HMOBD_Cltex	cl_c + h_e + mobd_e --> cl_e + h_c + mobd_c
enzyme_HMOBD_Cltex_fwd	cplx_HOMOTETRAMER_SLC4A1	614313.2933025698	pc	HMOBD_Cltex	cl_c + h_e + mobd_e --> cl_e + h_c + mobd_c
enzyme_HMOBD_Cltex_rev	cplx_HOMODIMER_SLC4A1	365272.8696180847	pc	HMOBD_Cltex	cl_c + h_e + mobd_e <-- cl_e + h_c + mobd_c
enzyme_HMOBD_Cltex_rev	cplx_HOMOTETRAMER_SLC4A1	614313.2933025698	pc	HMOBD_Cltex	cl_c + h_e + mobd_e <-- cl_e + h_c + mobd_c
enzyme_HPDHA10GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPDHA10GTHR	2.0 gthrd_c + hpdha10_c --> gthox_c + h2o_c + hdha10_c
enzyme_HPDHA10GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPDHA10GTHR	2.0 gthrd_c + hpdha10_c --> gthox_c + h2o_c + hdha10_c
enzyme_HPDHA10GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPDHA10GTHR	2.0 gthrd_c + hpdha10_c --> gthox_c + h2o_c + hdha10_c
enzyme_HPDHA10GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPDHA10GTHR	2.0 gthrd_c + hpdha10_c <-- gthox_c + h2o_c + hdha10_c
enzyme_HPDHA10GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPDHA10GTHR	2.0 gthrd_c + hpdha10_c <-- gthox_c + h2o_c + hdha10_c
enzyme_HPDHA10GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPDHA10GTHR	2.0 gthrd_c + hpdha10_c <-- gthox_c + h2o_c + hdha10_c
enzyme_HPDHA11GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPDHA11GTHR	2.0 gthrd_c + hpdha11_c --> gthox_c + h2o_c + hdha11_c
enzyme_HPDHA11GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPDHA11GTHR	2.0 gthrd_c + hpdha11_c --> gthox_c + h2o_c + hdha11_c
enzyme_HPDHA11GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPDHA11GTHR	2.0 gthrd_c + hpdha11_c --> gthox_c + h2o_c + hdha11_c
enzyme_HPDHA11GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPDHA11GTHR	2.0 gthrd_c + hpdha11_c <-- gthox_c + h2o_c + hdha11_c
enzyme_HPDHA11GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPDHA11GTHR	2.0 gthrd_c + hpdha11_c <-- gthox_c + h2o_c + hdha11_c
enzyme_HPDHA11GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPDHA11GTHR	2.0 gthrd_c + hpdha11_c <-- gthox_c + h2o_c + hdha11_c
enzyme_HPDHA13GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPDHA13GTHR	2.0 gthrd_c + hpdha13_c --> gthox_c + h2o_c + hdha13_c
enzyme_HPDHA13GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPDHA13GTHR	2.0 gthrd_c + hpdha13_c --> gthox_c + h2o_c + hdha13_c
enzyme_HPDHA13GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPDHA13GTHR	2.0 gthrd_c + hpdha13_c --> gthox_c + h2o_c + hdha13_c
enzyme_HPDHA13GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPDHA13GTHR	2.0 gthrd_c + hpdha13_c <-- gthox_c + h2o_c + hdha13_c
enzyme_HPDHA13GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPDHA13GTHR	2.0 gthrd_c + hpdha13_c <-- gthox_c + h2o_c + hdha13_c
enzyme_HPDHA13GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPDHA13GTHR	2.0 gthrd_c + hpdha13_c <-- gthox_c + h2o_c + hdha13_c
enzyme_HPDHA14GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPDHA14GTHR	2.0 gthrd_c + hpdha14_c --> gthox_c + h2o_c + hdha14_c
enzyme_HPDHA14GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPDHA14GTHR	2.0 gthrd_c + hpdha14_c --> gthox_c + h2o_c + hdha14_c
enzyme_HPDHA14GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPDHA14GTHR	2.0 gthrd_c + hpdha14_c --> gthox_c + h2o_c + hdha14_c
enzyme_HPDHA14GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPDHA14GTHR	2.0 gthrd_c + hpdha14_c <-- gthox_c + h2o_c + hdha14_c
enzyme_HPDHA14GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPDHA14GTHR	2.0 gthrd_c + hpdha14_c <-- gthox_c + h2o_c + hdha14_c
enzyme_HPDHA14GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPDHA14GTHR	2.0 gthrd_c + hpdha14_c <-- gthox_c + h2o_c + hdha14_c
enzyme_HPDHA16GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPDHA16GTHR	2.0 gthrd_c + hpdha16_c --> gthox_c + h2o_c + hdha16_c
enzyme_HPDHA16GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPDHA16GTHR	2.0 gthrd_c + hpdha16_c --> gthox_c + h2o_c + hdha16_c
enzyme_HPDHA16GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPDHA16GTHR	2.0 gthrd_c + hpdha16_c --> gthox_c + h2o_c + hdha16_c
enzyme_HPDHA16GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPDHA16GTHR	2.0 gthrd_c + hpdha16_c <-- gthox_c + h2o_c + hdha16_c
enzyme_HPDHA16GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPDHA16GTHR	2.0 gthrd_c + hpdha16_c <-- gthox_c + h2o_c + hdha16_c
enzyme_HPDHA16GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPDHA16GTHR	2.0 gthrd_c + hpdha16_c <-- gthox_c + h2o_c + hdha16_c
enzyme_HPDHA17GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPDHA17GTHR	2.0 gthrd_c + hpdha17_c --> gthox_c + h2o_c + hdha17_c
enzyme_HPDHA17GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPDHA17GTHR	2.0 gthrd_c + hpdha17_c --> gthox_c + h2o_c + hdha17_c
enzyme_HPDHA17GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPDHA17GTHR	2.0 gthrd_c + hpdha17_c --> gthox_c + h2o_c + hdha17_c
enzyme_HPDHA17GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPDHA17GTHR	2.0 gthrd_c + hpdha17_c <-- gthox_c + h2o_c + hdha17_c
enzyme_HPDHA17GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPDHA17GTHR	2.0 gthrd_c + hpdha17_c <-- gthox_c + h2o_c + hdha17_c
enzyme_HPDHA17GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPDHA17GTHR	2.0 gthrd_c + hpdha17_c <-- gthox_c + h2o_c + hdha17_c
enzyme_HPDHA20GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPDHA20GTHR	2.0 gthrd_c + hpdha20_c --> gthox_c + h2o_c + hdha20_c
enzyme_HPDHA20GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPDHA20GTHR	2.0 gthrd_c + hpdha20_c --> gthox_c + h2o_c + hdha20_c
enzyme_HPDHA20GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPDHA20GTHR	2.0 gthrd_c + hpdha20_c --> gthox_c + h2o_c + hdha20_c
enzyme_HPDHA20GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPDHA20GTHR	2.0 gthrd_c + hpdha20_c <-- gthox_c + h2o_c + hdha20_c
enzyme_HPDHA20GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPDHA20GTHR	2.0 gthrd_c + hpdha20_c <-- gthox_c + h2o_c + hdha20_c
enzyme_HPDHA20GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPDHA20GTHR	2.0 gthrd_c + hpdha20_c <-- gthox_c + h2o_c + hdha20_c
enzyme_HPDHA4GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPDHA4GTHR	2.0 gthrd_c + hpdha4_c --> gthox_c + h2o_c + hdha4_c
enzyme_HPDHA4GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPDHA4GTHR	2.0 gthrd_c + hpdha4_c --> gthox_c + h2o_c + hdha4_c
enzyme_HPDHA4GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPDHA4GTHR	2.0 gthrd_c + hpdha4_c --> gthox_c + h2o_c + hdha4_c
enzyme_HPDHA4GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPDHA4GTHR	2.0 gthrd_c + hpdha4_c <-- gthox_c + h2o_c + hdha4_c
enzyme_HPDHA4GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPDHA4GTHR	2.0 gthrd_c + hpdha4_c <-- gthox_c + h2o_c + hdha4_c
enzyme_HPDHA4GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPDHA4GTHR	2.0 gthrd_c + hpdha4_c <-- gthox_c + h2o_c + hdha4_c
enzyme_HPDHA7GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPDHA7GTHR	2.0 gthrd_c + hpdha7_c --> gthox_c + h2o_c + hdha7_c
enzyme_HPDHA7GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPDHA7GTHR	2.0 gthrd_c + hpdha7_c --> gthox_c + h2o_c + hdha7_c
enzyme_HPDHA7GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPDHA7GTHR	2.0 gthrd_c + hpdha7_c --> gthox_c + h2o_c + hdha7_c
enzyme_HPDHA7GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPDHA7GTHR	2.0 gthrd_c + hpdha7_c <-- gthox_c + h2o_c + hdha7_c
enzyme_HPDHA7GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPDHA7GTHR	2.0 gthrd_c + hpdha7_c <-- gthox_c + h2o_c + hdha7_c
enzyme_HPDHA7GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPDHA7GTHR	2.0 gthrd_c + hpdha7_c <-- gthox_c + h2o_c + hdha7_c
enzyme_HPDHA8GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPDHA8GTHR	2.0 gthrd_c + hpdha8_c --> gthox_c + h2o_c + hdha8_c
enzyme_HPDHA8GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPDHA8GTHR	2.0 gthrd_c + hpdha8_c --> gthox_c + h2o_c + hdha8_c
enzyme_HPDHA8GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPDHA8GTHR	2.0 gthrd_c + hpdha8_c --> gthox_c + h2o_c + hdha8_c
enzyme_HPDHA8GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPDHA8GTHR	2.0 gthrd_c + hpdha8_c <-- gthox_c + h2o_c + hdha8_c
enzyme_HPDHA8GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPDHA8GTHR	2.0 gthrd_c + hpdha8_c <-- gthox_c + h2o_c + hdha8_c
enzyme_HPDHA8GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPDHA8GTHR	2.0 gthrd_c + hpdha8_c <-- gthox_c + h2o_c + hdha8_c
enzyme_HPEPE11GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPEPE11GTHR	2.0 gthrd_c + hpepe11_c --> gthox_c + h2o_c + hepe11_c
enzyme_HPEPE11GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPEPE11GTHR	2.0 gthrd_c + hpepe11_c --> gthox_c + h2o_c + hepe11_c
enzyme_HPEPE11GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPEPE11GTHR	2.0 gthrd_c + hpepe11_c --> gthox_c + h2o_c + hepe11_c
enzyme_HPEPE11GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPEPE11GTHR	2.0 gthrd_c + hpepe11_c <-- gthox_c + h2o_c + hepe11_c
enzyme_HPEPE11GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPEPE11GTHR	2.0 gthrd_c + hpepe11_c <-- gthox_c + h2o_c + hepe11_c
enzyme_HPEPE11GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPEPE11GTHR	2.0 gthrd_c + hpepe11_c <-- gthox_c + h2o_c + hepe11_c
enzyme_HPEPE12GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPEPE12GTHR	2.0 gthrd_c + hpepe12_c --> gthox_c + h2o_c + hepe12_c
enzyme_HPEPE12GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPEPE12GTHR	2.0 gthrd_c + hpepe12_c --> gthox_c + h2o_c + hepe12_c
enzyme_HPEPE12GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPEPE12GTHR	2.0 gthrd_c + hpepe12_c --> gthox_c + h2o_c + hepe12_c
enzyme_HPEPE12GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPEPE12GTHR	2.0 gthrd_c + hpepe12_c <-- gthox_c + h2o_c + hepe12_c
enzyme_HPEPE12GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPEPE12GTHR	2.0 gthrd_c + hpepe12_c <-- gthox_c + h2o_c + hepe12_c
enzyme_HPEPE12GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPEPE12GTHR	2.0 gthrd_c + hpepe12_c <-- gthox_c + h2o_c + hepe12_c
enzyme_HPEPE15GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPEPE15GTHR	2.0 gthrd_c + hpepe15_c --> gthox_c + h2o_c + hepe15_c
enzyme_HPEPE15GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPEPE15GTHR	2.0 gthrd_c + hpepe15_c --> gthox_c + h2o_c + hepe15_c
enzyme_HPEPE15GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPEPE15GTHR	2.0 gthrd_c + hpepe15_c --> gthox_c + h2o_c + hepe15_c
enzyme_HPEPE15GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPEPE15GTHR	2.0 gthrd_c + hpepe15_c <-- gthox_c + h2o_c + hepe15_c
enzyme_HPEPE15GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPEPE15GTHR	2.0 gthrd_c + hpepe15_c <-- gthox_c + h2o_c + hepe15_c
enzyme_HPEPE15GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPEPE15GTHR	2.0 gthrd_c + hpepe15_c <-- gthox_c + h2o_c + hepe15_c
enzyme_HPEPE18GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPEPE18GTHR	2.0 gthrd_c + hpepe18_c --> gthox_c + h2o_c + hepe18_c
enzyme_HPEPE18GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPEPE18GTHR	2.0 gthrd_c + hpepe18_c --> gthox_c + h2o_c + hepe18_c
enzyme_HPEPE18GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPEPE18GTHR	2.0 gthrd_c + hpepe18_c --> gthox_c + h2o_c + hepe18_c
enzyme_HPEPE18GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPEPE18GTHR	2.0 gthrd_c + hpepe18_c <-- gthox_c + h2o_c + hepe18_c
enzyme_HPEPE18GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPEPE18GTHR	2.0 gthrd_c + hpepe18_c <-- gthox_c + h2o_c + hepe18_c
enzyme_HPEPE18GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPEPE18GTHR	2.0 gthrd_c + hpepe18_c <-- gthox_c + h2o_c + hepe18_c
enzyme_HPEPE5GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPEPE5GTHR	2.0 gthrd_c + hpepe5_c --> gthox_c + h2o_c + hepe5_c
enzyme_HPEPE5GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPEPE5GTHR	2.0 gthrd_c + hpepe5_c --> gthox_c + h2o_c + hepe5_c
enzyme_HPEPE5GTHR_fwd	cplx_MONOMER_GPX4	62858.31780338756	pc	HPEPE5GTHR	2.0 gthrd_c + hpepe5_c --> gthox_c + h2o_c + hepe5_c
enzyme_HPEPE5GTHR_rev	cplx_HOMODIMER_PRDX6	0	pc	HPEPE5GTHR	2.0 gthrd_c + hpepe5_c <-- gthox_c + h2o_c + hepe5_c
enzyme_HPEPE5GTHR_rev	cplx_HOMOTETRAMER_GPX1	0	pc	HPEPE5GTHR	2.0 gthrd_c + hpepe5_c <-- gthox_c + h2o_c + hepe5_c
enzyme_HPEPE5GTHR_rev	cplx_MONOMER_GPX4	0	pc	HPEPE5GTHR	2.0 gthrd_c + hpepe5_c <-- gthox_c + h2o_c + hepe5_c
enzyme_HPEPE8GTHR_fwd	cplx_HOMODIMER_PRDX6	127590.59475038771	pc	HPEPE8GTHR	2.0 gthrd_c + hpepe8_c --> gthox_c + h2o_c + hepe8_c
enzyme_HPEPE8GTHR_fwd	cplx_HOMOTETRAMER_GPX1	195038.2989804118	pc	HPEPE8GTHR	2.0 gthrd_c + hpepe8_c --> gthox_c + h2o_c + hepe8_c
