model	slack	objective	relaxation	NaKt
RBC_GEM_PC_Median_D42	0.2827733538136947	-0.5997210679578362	0.0025210010862379228	0.09563726281746632
RBC_GEM_PC_Median_D42	0.2965806740098728	-0.5870240199937934	0.0023597461063521274	0.09563726281746632
RBC_GEM_PC_Median_D42	0.3110621811067213	-0.573706997748506	0.0022059983558161337	0.09563726281746632
RBC_GEM_PC_Median_D42	0.32625079445213495	-0.5597397289799146	0.0020594083353924673	0.09563726281746632
RBC_GEM_PC_Median_D42	0.34218104078724765	-0.5450904633061939	0.0019196428167887838	0.09563726281746632
RBC_GEM_PC_Median_D42	0.3588891327325857	-0.5297259000308154	0.001786384085163689	0.09563726281746632
RBC_GEM_PC_Median_D42	0.37641305110656487	-0.513611112443433	0.0016593292168976064	0.09563726281746632
RBC_GEM_PC_Median_D42	0.3947926312634453	-0.4967094684245251	0.0015381893909871705	0.09563726281746632
RBC_GEM_PC_Median_D42	0.4140696536470236	-0.47898254717329136	0.0014226892324975405	0.09563726281746632
RBC_GEM_PC_Median_D42	0.43428793876589594	-0.460390051869527	0.0013125661865804003	0.09563726281746632
RBC_GEM_PC_Median_D42	0.45549344680619613	-0.4408897180709297	0.001207569921634516	0.09563726281746632
RBC_GEM_PC_Median_D42	0.47773438210824587	-0.42043721763761144	0.0011074617602521903	0.09563726281746632
RBC_GEM_PC_Median_D42	0.5010613027446136	-0.39898605796541375	0.0010120141366580149	0.09563726281746632
RBC_GEM_PC_Median_D42	0.5255272354486802	-0.376487476298961	0.0009210100794065476	0.09563726281746632
RBC_GEM_PC_Median_D42	0.5511877961549514	-0.35289032888421923	0.0008342427181630607	0.09563726281746632
RBC_GEM_PC_Median_D42	0.5781013164251511	-0.32814097470855874	0.0007515148134460871	0.09563726281746632
RBC_GEM_PC_Median_D42	0.6063289760474687	-0.3021831535640583	0.0006726383082628126	0.09563726281746632
RBC_GEM_PC_Median_D42	0.6359349421103956	-0.27495785815685414	0.0005974339006181156	0.09563726281746632
RBC_GEM_PC_Median_D42	0.6669865148672874	-0.2464031999718176	0.0005257306359254351	0.09563726281746632
RBC_GEM_PC_Median_D42	0.6995542807232342	-0.21816510784079407	0.0004598727279874926	0.09563726281746632
RBC_GEM_PC_Median_D42	0.7337122726920129	-0.18979384418407946	0.0003988213248391224	0.09563726281746632
RBC_GEM_PC_Median_D42	0.7695381386878548	-0.16003726215703296	0.0003406121711883288	0.09563726281746632
RBC_GEM_PC_Median_D42	0.8071133180346141	-0.12882771912623514	0.0002851129460434577	0.09563726281746632
RBC_GEM_PC_Median_D42	0.8465232265935584	-0.09609426958872114	0.00023219748861970713	0.09563726281746632
RBC_GEM_PC_Median_D42	0.8878574509306221	-0.061762503898732474	0.0001817455115505556	0.09563726281746632
RBC_GEM_PC_Median_D42	0.9312099519644993	-0.026763418484384932	0.00013475319774633912	0.09563726281746632
RBC_GEM_PC_Median_D42	0.9766792785585203	0.009331781620286445	9.059187700812303e-05	0.09563726281746632
RBC_GEM_PC_Median_D42	1.0243687915418214	0.025830935951859785	6.986204613716813e-05	0.09563726281746632
RBC_GEM_PC_Median_D42	1.0743868986690885	0.025830935951859785	6.66096169497427e-05	0.09563726281746632
RBC_GEM_PC_Median_D42	1.126847301052959	0.025830935951859785	6.350860467899951e-05	0.09563726281746632
RBC_GEM_PC_Median_D42	1.181869251629279	0.025830935951859785	6.0551960106851014e-05	0.09563726281746632
RBC_GEM_PC_Median_D42	1.239577826242764	0.025830935951859785	5.773296219172158e-05	0.09563726281746632
RBC_GEM_PC_Median_D42	1.3001042079692824	0.025830935951859785	5.504520279028338e-05	0.09563726281746632
RBC_GEM_PC_Median_D42	1.36358598532111	0.025830935951859785	5.248257209047015e-05	0.09563726281746632
RBC_GEM_PC_Median_D42	1.4301674650129843	0.025830935951859785	5.003924472265928e-05	0.09563726281746632
RBC_GEM_PC_Median_D42	1.5	0.025830935951859785	4.770966651744659e-05	0.09563726281746632
